token,tp_cases,tn_cases,fp_cases,fn_cases,total_cases,precision,recall,f1-score
absurde,0,1,0,0,1,#Div0,#Div0,#Div0
sit,0,0,0,1,1,#Div0,0.0,#Div0
bonds,0,0,0,1,1,#Div0,0.0,#Div0
inhabiting,0,1,0,0,1,#Div0,#Div0,#Div0
defence,0,0,0,1,1,#Div0,0.0,#Div0
John,0,1,0,0,1,#Div0,#Div0,#Div0
monuments,0,1,0,0,1,#Div0,#Div0,#Div0
clearly,0,3,0,0,3,#Div0,#Div0,#Div0
doing,0,42,0,0,42,#Div0,#Div0,#Div0
which,0,119,0,0,119,#Div0,#Div0,#Div0
Unexpectedly,0,1,0,0,1,#Div0,#Div0,#Div0
Furthermore,0,10,0,0,10,#Div0,#Div0,#Div0
olocaust,0,1,0,0,1,#Div0,#Div0,#Div0
normally,0,1,0,0,1,#Div0,#Div0,#Div0
communicationg,0,1,0,0,1,#Div0,#Div0,#Div0
represent,0,2,0,0,2,#Div0,#Div0,#Div0
do,0,350,0,0,350,#Div0,#Div0,#Div0
cocept,0,1,0,0,1,#Div0,#Div0,#Div0
ourselves,0,10,0,0,10,#Div0,#Div0,#Div0
van,0,1,0,0,1,#Div0,#Div0,#Div0
sublime,0,1,0,0,1,#Div0,#Div0,#Div0
apartment,0,2,0,0,2,#Div0,#Div0,#Div0
informative,0,1,0,0,1,#Div0,#Div0,#Div0
wiaited,0,1,0,0,1,#Div0,#Div0,#Div0
parts,0,1,0,0,1,#Div0,#Div0,#Div0
get,0,77,0,13,90,#Div0,0.0,#Div0
40,0,3,0,0,3,#Div0,#Div0,#Div0
mamage,0,0,0,1,1,#Div0,0.0,#Div0
person,0,131,0,1,132,#Div0,0.0,#Div0
customer,0,8,0,0,8,#Div0,#Div0,#Div0
physiological,0,1,0,0,1,#Div0,#Div0,#Div0
serving,0,1,0,0,1,#Div0,#Div0,#Div0
Still,0,1,0,0,1,#Div0,#Div0,#Div0
piece,0,0,0,1,1,#Div0,0.0,#Div0
major,0,16,0,0,16,#Div0,#Div0,#Div0
interested,0,13,0,0,13,#Div0,#Div0,#Div0
sake,0,3,0,0,3,#Div0,#Div0,#Div0
Then,0,15,0,0,15,#Div0,#Div0,#Div0
increasingly,0,1,0,0,1,#Div0,#Div0,#Div0
evry,0,3,0,0,3,#Div0,#Div0,#Div0
justified,0,1,0,0,1,#Div0,#Div0,#Div0
advirtisement,0,1,0,0,1,#Div0,#Div0,#Div0
instruments,0,1,0,1,2,#Div0,0.0,#Div0
believing,0,1,0,0,1,#Div0,#Div0,#Div0
agency,0,2,0,0,2,#Div0,#Div0,#Div0
depicted,0,0,0,1,1,#Div0,0.0,#Div0
employ,0,1,0,0,1,#Div0,#Div0,#Div0
opinons,0,1,0,0,1,#Div0,#Div0,#Div0
weak,0,0,0,4,4,#Div0,0.0,#Div0
tire,0,2,0,0,2,#Div0,#Div0,#Div0
cost,0,12,0,0,12,#Div0,#Div0,#Div0
deep,0,0,0,6,6,#Div0,0.0,#Div0
inside,0,2,0,2,4,#Div0,0.0,#Div0
longer,0,7,0,0,7,#Div0,#Div0,#Div0
capitalism,0,1,0,0,1,#Div0,#Div0,#Div0
ecc,0,1,0,0,1,#Div0,#Div0,#Div0
aiming,0,0,0,1,1,#Div0,0.0,#Div0
skillfil,0,1,0,0,1,#Div0,#Div0,#Div0
suffuring,0,0,0,1,1,#Div0,0.0,#Div0
mean,0,21,0,0,21,#Div0,#Div0,#Div0
restaurants,0,9,0,0,9,#Div0,#Div0,#Div0
bigger,0,3,0,0,3,#Div0,#Div0,#Div0
paint,0,1,0,0,1,#Div0,#Div0,#Div0
hometown,0,1,0,0,1,#Div0,#Div0,#Div0
differnts,0,1,0,0,1,#Div0,#Div0,#Div0
tecnological,0,3,0,0,3,#Div0,#Div0,#Div0
be,0,523,0,0,523,#Div0,#Div0,#Div0
comforatable,0,0,0,1,1,#Div0,0.0,#Div0
phones,0,1,0,0,1,#Div0,#Div0,#Div0
sanme,0,1,0,0,1,#Div0,#Div0,#Div0
gap,0,0,0,3,3,#Div0,0.0,#Div0
background,0,7,0,3,10,#Div0,0.0,#Div0
hires,0,1,0,0,1,#Div0,#Div0,#Div0
challenges,0,4,0,0,4,#Div0,#Div0,#Div0
pressures,0,0,0,2,2,#Div0,0.0,#Div0
enormously,0,1,0,0,1,#Div0,#Div0,#Div0
timing,0,1,0,0,1,#Div0,#Div0,#Div0
dates,0,2,0,0,2,#Div0,#Div0,#Div0
generations,0,12,0,0,12,#Div0,#Div0,#Div0
attact,0,0,0,1,1,#Div0,0.0,#Div0
contribute,0,1,0,0,1,#Div0,#Div0,#Div0
Sometime,0,2,0,0,2,#Div0,#Div0,#Div0
never,0,35,0,0,35,#Div0,#Div0,#Div0
reaults,0,1,0,0,1,#Div0,#Div0,#Div0
off,0,3,0,1,4,#Div0,0.0,#Div0
politicians,0,1,0,0,1,#Div0,#Div0,#Div0
results,0,3,0,0,3,#Div0,#Div0,#Div0
regret,0,1,0,0,1,#Div0,#Div0,#Div0
type,0,16,0,0,16,#Div0,#Div0,#Div0
wondering,0,1,0,0,1,#Div0,#Div0,#Div0
opportuinty,0,1,0,0,1,#Div0,#Div0,#Div0
Younger,0,1,0,0,1,#Div0,#Div0,#Div0
w,0,2,0,0,2,#Div0,#Div0,#Div0
peolpe,0,1,0,0,1,#Div0,#Div0,#Div0
far,0,7,0,5,12,#Div0,0.0,#Div0
spealize,0,1,0,0,1,#Div0,#Div0,#Div0
Doing,0,4,0,0,4,#Div0,#Div0,#Div0
telephones,0,1,0,0,1,#Div0,#Div0,#Div0
concentrate,0,1,0,1,2,#Div0,0.0,#Div0
Intelligent,0,1,0,0,1,#Div0,#Div0,#Div0
musiem,0,1,0,0,1,#Div0,#Div0,#Div0
obtain,0,4,0,5,9,#Div0,0.0,#Div0
END,0,1,0,0,1,#Div0,#Div0,#Div0
diffused,0,0,0,1,1,#Div0,0.0,#Div0
should,0,79,0,0,79,#Div0,#Div0,#Div0
line,0,1,0,3,4,#Div0,0.0,#Div0
innovated,0,1,0,0,1,#Div0,#Div0,#Div0
But,0,50,0,0,50,#Div0,#Div0,#Div0
knowlege,0,3,0,0,3,#Div0,#Div0,#Div0
needs,0,18,0,0,18,#Div0,#Div0,#Div0
affective,0,1,0,0,1,#Div0,#Div0,#Div0
Cross,0,1,0,0,1,#Div0,#Div0,#Div0
immerse,0,0,0,1,1,#Div0,0.0,#Div0
timeline,0,1,0,0,1,#Div0,#Div0,#Div0
functional,0,4,0,0,4,#Div0,#Div0,#Div0
wasted,0,0,0,2,2,#Div0,0.0,#Div0
protected,0,0,0,2,2,#Div0,0.0,#Div0
Person,0,1,0,0,1,#Div0,#Div0,#Div0
stratigies,0,1,0,0,1,#Div0,#Div0,#Div0
beacuse,0,4,0,0,4,#Div0,#Div0,#Div0
technological,0,1,0,0,1,#Div0,#Div0,#Div0
an,0,149,0,0,149,#Div0,#Div0,#Div0
supported,0,0,0,6,6,#Div0,0.0,#Div0
overpushed,0,0,0,1,1,#Div0,0.0,#Div0
guides,0,2,0,0,2,#Div0,#Div0,#Div0
unions,0,1,0,0,1,#Div0,#Div0,#Div0
oto,0,1,0,0,1,#Div0,#Div0,#Div0
understood,0,7,0,0,7,#Div0,#Div0,#Div0
inventing,0,1,0,0,1,#Div0,#Div0,#Div0
hurt,0,1,0,0,1,#Div0,#Div0,#Div0
looked,0,3,0,0,3,#Div0,#Div0,#Div0
Here,0,2,0,0,2,#Div0,#Div0,#Div0
transportations,0,1,0,0,1,#Div0,#Div0,#Div0
pushed,0,0,0,1,1,#Div0,0.0,#Div0
lies,0,1,0,1,2,#Div0,0.0,#Div0
everyting,0,1,0,0,1,#Div0,#Div0,#Div0
offered,0,1,0,0,1,#Div0,#Div0,#Div0
chains,0,1,0,0,1,#Div0,#Div0,#Div0
part-time,0,1,0,0,1,#Div0,#Div0,#Div0
Advertisements,0,3,0,0,3,#Div0,#Div0,#Div0
any,0,81,0,0,81,#Div0,#Div0,#Div0
whit,0,1,0,0,1,#Div0,#Div0,#Div0
pay,0,8,0,5,13,#Div0,0.0,#Div0
unfamilitar,0,1,0,0,1,#Div0,#Div0,#Div0
across,0,2,0,0,2,#Div0,#Div0,#Div0
regulations,0,3,0,0,3,#Div0,#Div0,#Div0
population,0,17,0,1,18,#Div0,0.0,#Div0
communicate,0,15,0,0,15,#Div0,#Div0,#Div0
thim,0,1,0,0,1,#Div0,#Div0,#Div0
comfort,0,1,0,0,1,#Div0,#Div0,#Div0
liberal,0,1,0,0,1,#Div0,#Div0,#Div0
destroyed,0,1,0,0,1,#Div0,#Div0,#Div0
previous,0,2,0,0,2,#Div0,#Div0,#Div0
Kelln,0,1,0,0,1,#Div0,#Div0,#Div0
all,0,201,0,0,201,#Div0,#Div0,#Div0
coosed,0,1,0,0,1,#Div0,#Div0,#Div0
usefull,0,5,0,0,5,#Div0,#Div0,#Div0
getting,0,21,0,1,22,#Div0,0.0,#Div0
8,0,1,0,0,1,#Div0,#Div0,#Div0
wore,0,1,0,0,1,#Div0,#Div0,#Div0
fuuly,0,1,0,0,1,#Div0,#Div0,#Div0
financial,0,9,0,0,9,#Div0,#Div0,#Div0
commom,0,1,0,0,1,#Div0,#Div0,#Div0
changing,0,10,0,0,10,#Div0,#Div0,#Div0
lower,0,4,0,1,5,#Div0,0.0,#Div0
theorical,0,3,0,0,3,#Div0,#Div0,#Div0
hiding,0,0,0,1,1,#Div0,0.0,#Div0
obvious,0,3,0,0,3,#Div0,#Div0,#Div0
arguing,0,1,0,0,1,#Div0,#Div0,#Div0
enjoing,0,3,0,0,3,#Div0,#Div0,#Div0
thi,0,1,0,0,1,#Div0,#Div0,#Div0
simple,0,8,0,1,9,#Div0,0.0,#Div0
concentrated,0,0,0,1,1,#Div0,0.0,#Div0
suicide,0,1,0,0,1,#Div0,#Div0,#Div0
Next,0,2,0,0,2,#Div0,#Div0,#Div0
mislead,0,0,0,1,1,#Div0,0.0,#Div0
truths,0,1,0,0,1,#Div0,#Div0,#Div0
progressed,0,1,0,0,1,#Div0,#Div0,#Div0
mu,0,1,0,0,1,#Div0,#Div0,#Div0
useing,0,2,0,0,2,#Div0,#Div0,#Div0
Venice,0,1,0,0,1,#Div0,#Div0,#Div0
useful,0,26,0,1,27,#Div0,0.0,#Div0
suggests,0,1,0,0,1,#Div0,#Div0,#Div0
Strongly,0,0,0,1,1,#Div0,0.0,#Div0
running,0,2,0,2,4,#Div0,0.0,#Div0
handy,0,0,0,2,2,#Div0,0.0,#Div0
hearing,0,1,0,0,1,#Div0,#Div0,#Div0
presure,0,1,0,0,1,#Div0,#Div0,#Div0
benifits,0,1,0,0,1,#Div0,#Div0,#Div0
increasing,0,17,0,1,18,#Div0,0.0,#Div0
explorer,0,1,0,0,1,#Div0,#Div0,#Div0
acceptable,0,1,0,0,1,#Div0,#Div0,#Div0
general,0,24,0,0,24,#Div0,#Div0,#Div0
infer,0,1,0,0,1,#Div0,#Div0,#Div0
opserve,0,1,0,0,1,#Div0,#Div0,#Div0
promenet,0,0,0,1,1,#Div0,0.0,#Div0
exams,0,2,0,0,2,#Div0,#Div0,#Div0
politics,0,4,0,0,4,#Div0,#Div0,#Div0
favorite,0,2,0,0,2,#Div0,#Div0,#Div0
names,0,1,0,0,1,#Div0,#Div0,#Div0
prodducts,0,1,0,0,1,#Div0,#Div0,#Div0
believes,0,1,0,0,1,#Div0,#Div0,#Div0
basic,0,4,0,5,9,#Div0,0.0,#Div0
future,0,59,0,0,59,#Div0,#Div0,#Div0
correction,0,0,0,1,1,#Div0,0.0,#Div0
eyes,0,0,0,1,1,#Div0,0.0,#Div0
Besides,0,4,0,0,4,#Div0,#Div0,#Div0
episodes,0,0,0,1,1,#Div0,0.0,#Div0
allowed,0,5,0,0,5,#Div0,#Div0,#Div0
affordable,0,1,0,0,1,#Div0,#Div0,#Div0
appartments,0,1,0,0,1,#Div0,#Div0,#Div0
memorized,0,2,0,0,2,#Div0,#Div0,#Div0
somebodyelse,0,1,0,0,1,#Div0,#Div0,#Div0
vary,0,1,0,0,1,#Div0,#Div0,#Div0
desiers,0,1,0,0,1,#Div0,#Div0,#Div0
history,0,20,0,0,20,#Div0,#Div0,#Div0
channels,0,0,0,1,1,#Div0,0.0,#Div0
says,0,6,0,0,6,#Div0,#Div0,#Div0
depates,0,1,0,0,1,#Div0,#Div0,#Div0
self,0,14,0,0,14,#Div0,#Div0,#Div0
impressed,0,3,0,0,3,#Div0,#Div0,#Div0
hassle,0,0,0,1,1,#Div0,0.0,#Div0
cheating,0,1,0,3,4,#Div0,0.0,#Div0
short,0,13,0,1,14,#Div0,0.0,#Div0
search,0,5,1,1,7,0.0,0.0,#Div0
basesd,0,0,0,1,1,#Div0,0.0,#Div0
concerts,0,1,0,0,1,#Div0,#Div0,#Div0
metros,0,1,0,0,1,#Div0,#Div0,#Div0
true,0,36,0,0,36,#Div0,#Div0,#Div0
answering,0,1,0,0,1,#Div0,#Div0,#Div0
self-cofidence,0,1,0,0,1,#Div0,#Div0,#Div0
forget,0,4,0,1,5,#Div0,0.0,#Div0
Chinese,0,2,0,0,2,#Div0,#Div0,#Div0
Afterwards,0,1,0,0,1,#Div0,#Div0,#Div0
discouraged,0,1,0,0,1,#Div0,#Div0,#Div0
boomers,0,1,0,0,1,#Div0,#Div0,#Div0
dissapointed,0,1,0,0,1,#Div0,#Div0,#Div0
Government,0,5,0,0,5,#Div0,#Div0,#Div0
familiar,0,2,0,1,3,#Div0,0.0,#Div0
school,0,54,0,0,54,#Div0,#Div0,#Div0
brave,0,8,0,0,8,#Div0,#Div0,#Div0
coseptes,0,1,0,0,1,#Div0,#Div0,#Div0
trailers,0,2,0,0,2,#Div0,#Div0,#Div0
enjoying,0,12,0,0,12,#Div0,#Div0,#Div0
board,0,1,0,0,1,#Div0,#Div0,#Div0
contact,0,3,0,0,3,#Div0,#Div0,#Div0
ready,0,8,0,0,8,#Div0,#Div0,#Div0
thoughts,0,4,0,0,4,#Div0,#Div0,#Div0
availiable,0,1,0,0,1,#Div0,#Div0,#Div0
investor,0,2,0,0,2,#Div0,#Div0,#Div0
unveristy,0,1,0,0,1,#Div0,#Div0,#Div0
obliged,0,1,0,0,1,#Div0,#Div0,#Div0
pearsonal,0,1,0,0,1,#Div0,#Div0,#Div0
including,0,7,0,0,7,#Div0,#Div0,#Div0
rare,0,0,0,1,1,#Div0,0.0,#Div0
ingridents,0,1,0,0,1,#Div0,#Div0,#Div0
ceariative,0,1,0,0,1,#Div0,#Div0,#Div0
size,0,4,0,0,4,#Div0,#Div0,#Div0
mathmatics,0,1,0,0,1,#Div0,#Div0,#Div0
wanting,0,1,0,0,1,#Div0,#Div0,#Div0
your,0,84,0,0,84,#Div0,#Div0,#Div0
follwing,0,1,0,0,1,#Div0,#Div0,#Div0
tipical,0,1,0,0,1,#Div0,#Div0,#Div0
government,0,7,0,0,7,#Div0,#Div0,#Div0
mounten,0,1,0,0,1,#Div0,#Div0,#Div0
thousand,0,1,0,0,1,#Div0,#Div0,#Div0
job,0,56,0,0,56,#Div0,#Div0,#Div0
buildings,0,1,0,0,1,#Div0,#Div0,#Div0
statements,0,3,0,0,3,#Div0,#Div0,#Div0
Pizza,0,1,0,0,1,#Div0,#Div0,#Div0
fullfill,0,1,0,0,1,#Div0,#Div0,#Div0
prizes,0,1,0,0,1,#Div0,#Div0,#Div0
inteseting,0,1,0,0,1,#Div0,#Div0,#Div0
drastic,0,1,0,0,1,#Div0,#Div0,#Div0
smarter,0,1,0,0,1,#Div0,#Div0,#Div0
Due,0,4,0,0,4,#Div0,#Div0,#Div0
taught,0,7,0,1,8,#Div0,0.0,#Div0
morale,0,1,0,0,1,#Div0,#Div0,#Div0
emotions,0,3,0,0,3,#Div0,#Div0,#Div0
wake,0,3,0,0,3,#Div0,#Div0,#Div0
Some,0,22,0,0,22,#Div0,#Div0,#Div0
upcoming,0,1,0,0,1,#Div0,#Div0,#Div0
Sephora,0,1,0,0,1,#Div0,#Div0,#Div0
mail,0,1,0,0,1,#Div0,#Div0,#Div0
resources,0,2,0,0,2,#Div0,#Div0,#Div0
Specialization,0,2,0,0,2,#Div0,#Div0,#Div0
Lonely,0,1,0,0,1,#Div0,#Div0,#Div0
material,0,2,0,0,2,#Div0,#Div0,#Div0
advatages,0,0,0,1,1,#Div0,0.0,#Div0
whoever,0,1,0,0,1,#Div0,#Div0,#Div0
genral,0,1,0,0,1,#Div0,#Div0,#Div0
floor,0,0,0,1,1,#Div0,0.0,#Div0
odd,0,2,0,0,2,#Div0,#Div0,#Div0
soon,0,1,0,0,1,#Div0,#Div0,#Div0
catch,0,0,0,1,1,#Div0,0.0,#Div0
achievement,0,1,0,0,1,#Div0,#Div0,#Div0
shrugged,0,0,0,1,1,#Div0,0.0,#Div0
healpful,0,1,0,0,1,#Div0,#Div0,#Div0
From,0,14,0,0,14,#Div0,#Div0,#Div0
subway,0,2,0,0,2,#Div0,#Div0,#Div0
phsicology,0,1,0,0,1,#Div0,#Div0,#Div0
gifted,0,0,0,1,1,#Div0,0.0,#Div0
forms,0,1,0,0,1,#Div0,#Div0,#Div0
cuold,0,1,0,0,1,#Div0,#Div0,#Div0
declare,0,1,0,0,1,#Div0,#Div0,#Div0
atomosphere,0,0,0,1,1,#Div0,0.0,#Div0
Americans,0,1,0,0,1,#Div0,#Div0,#Div0
laptops,0,3,0,0,3,#Div0,#Div0,#Div0
irrespective,0,1,0,0,1,#Div0,#Div0,#Div0
brrelliant,0,1,0,0,1,#Div0,#Div0,#Div0
flexible,0,0,0,3,3,#Div0,0.0,#Div0
residency,0,1,0,0,1,#Div0,#Div0,#Div0
practical,0,9,0,0,9,#Div0,#Div0,#Div0
visitors,0,1,0,0,1,#Div0,#Div0,#Div0
allows,0,7,0,0,7,#Div0,#Div0,#Div0
context,0,3,0,0,3,#Div0,#Div0,#Div0
won,0,3,0,0,3,#Div0,#Div0,#Div0
facilite,0,1,0,0,1,#Div0,#Div0,#Div0
mature,0,1,0,0,1,#Div0,#Div0,#Div0
cleaning,0,2,0,0,2,#Div0,#Div0,#Div0
below,0,1,0,0,1,#Div0,#Div0,#Div0
phenomen,0,1,0,0,1,#Div0,#Div0,#Div0
Red,0,2,0,0,2,#Div0,#Div0,#Div0
opprotunity,0,1,0,0,1,#Div0,#Div0,#Div0
Beeing,0,1,0,0,1,#Div0,#Div0,#Div0
fat,0,0,1,0,1,0.0,#Div0,#Div0
pick,0,0,0,2,2,#Div0,0.0,#Div0
observations,0,1,0,0,1,#Div0,#Div0,#Div0
plant,0,1,0,0,1,#Div0,#Div0,#Div0
surrounded,0,1,0,1,2,#Div0,0.0,#Div0
destroying,0,1,0,1,2,#Div0,0.0,#Div0
newer,0,1,0,0,1,#Div0,#Div0,#Div0
succsess,0,1,0,0,1,#Div0,#Div0,#Div0
maintain,0,3,0,0,3,#Div0,#Div0,#Div0
smaller,0,5,0,0,5,#Div0,#Div0,#Div0
gasoline,0,7,0,0,7,#Div0,#Div0,#Div0
worrying,0,1,0,0,1,#Div0,#Div0,#Div0
contemporary,0,3,0,0,3,#Div0,#Div0,#Div0
wind,0,1,0,0,1,#Div0,#Div0,#Div0
pourpose,0,1,0,0,1,#Div0,#Div0,#Div0
populating,0,1,0,0,1,#Div0,#Div0,#Div0
research,0,11,0,0,11,#Div0,#Div0,#Div0
Actually,0,3,0,0,3,#Div0,#Div0,#Div0
Moreoever,0,1,0,0,1,#Div0,#Div0,#Div0
specefic,0,1,0,0,1,#Div0,#Div0,#Div0
Three,0,1,0,0,1,#Div0,#Div0,#Div0
prize,0,1,0,0,1,#Div0,#Div0,#Div0
purchase,0,4,0,0,4,#Div0,#Div0,#Div0
eye,0,1,0,1,2,#Div0,0.0,#Div0
exaggerate,0,1,0,0,1,#Div0,#Div0,#Div0
handicapped,0,1,0,0,1,#Div0,#Div0,#Div0
durring,0,2,0,0,2,#Div0,#Div0,#Div0
reserve,0,1,0,0,1,#Div0,#Div0,#Div0
perfectly,0,3,0,0,3,#Div0,#Div0,#Div0
level,0,5,0,7,12,#Div0,0.0,#Div0
become,0,39,0,2,41,#Div0,0.0,#Div0
theirselves,0,1,0,0,1,#Div0,#Div0,#Div0
turn,0,2,0,3,5,#Div0,0.0,#Div0
progres,0,0,0,1,1,#Div0,0.0,#Div0
individuals,0,6,0,0,6,#Div0,#Div0,#Div0
Why,0,1,0,0,1,#Div0,#Div0,#Div0
trucks,0,0,0,1,1,#Div0,0.0,#Div0
Chemistry,0,1,0,0,1,#Div0,#Div0,#Div0
dissoponited,0,1,0,0,1,#Div0,#Div0,#Div0
sea,0,1,0,0,1,#Div0,#Div0,#Div0
Few,0,1,0,0,1,#Div0,#Div0,#Div0
guests,0,1,0,0,1,#Div0,#Div0,#Div0
lifelong,0,1,0,0,1,#Div0,#Div0,#Div0
opener,0,0,0,1,1,#Div0,0.0,#Div0
expierience,0,1,0,0,1,#Div0,#Div0,#Div0
releasing,0,1,0,0,1,#Div0,#Div0,#Div0
collage,0,0,0,1,1,#Div0,0.0,#Div0
utterly,0,1,0,0,1,#Div0,#Div0,#Div0
conduce,0,0,0,1,1,#Div0,0.0,#Div0
Germany,0,3,0,0,3,#Div0,#Div0,#Div0
singer,0,2,0,0,2,#Div0,#Div0,#Div0
routines,0,1,0,0,1,#Div0,#Div0,#Div0
watching,0,7,0,0,7,#Div0,#Div0,#Div0
needless,0,1,0,0,1,#Div0,#Div0,#Div0
opened,0,0,0,1,1,#Div0,0.0,#Div0
stressful,0,1,0,0,1,#Div0,#Div0,#Div0
abilities,0,3,0,0,3,#Div0,#Div0,#Div0
detail,0,4,0,0,4,#Div0,#Div0,#Div0
closed,0,0,0,1,1,#Div0,0.0,#Div0
feasibility,0,1,0,0,1,#Div0,#Div0,#Div0
tremendously,0,2,0,0,2,#Div0,#Div0,#Div0
Speacializing,0,1,0,0,1,#Div0,#Div0,#Div0
chiledren,0,1,0,0,1,#Div0,#Div0,#Div0
foot,0,2,0,0,2,#Div0,#Div0,#Div0
musical,0,1,0,0,1,#Div0,#Div0,#Div0
impact,0,0,0,1,1,#Div0,0.0,#Div0
thair,0,1,0,0,1,#Div0,#Div0,#Div0
young,0,213,0,0,213,#Div0,#Div0,#Div0
Honor,0,1,0,0,1,#Div0,#Div0,#Div0
its,0,36,0,1,37,#Div0,0.0,#Div0
tottally,0,1,0,0,1,#Div0,#Div0,#Div0
confortable,0,0,0,1,1,#Div0,0.0,#Div0
between,0,17,0,2,19,#Div0,0.0,#Div0
take,0,66,0,15,81,#Div0,0.0,#Div0
price,0,13,0,1,14,#Div0,0.0,#Div0
began,0,3,0,0,3,#Div0,#Div0,#Div0
attack,0,2,0,0,2,#Div0,#Div0,#Div0
age,0,21,0,2,23,#Div0,0.0,#Div0
ambition,0,2,0,0,2,#Div0,#Div0,#Div0
THE,0,1,0,0,1,#Div0,#Div0,#Div0
intersts,0,1,0,0,1,#Div0,#Div0,#Div0
channel,0,1,0,0,1,#Div0,#Div0,#Div0
unexpected,0,2,0,0,2,#Div0,#Div0,#Div0
ideal,0,1,0,0,1,#Div0,#Div0,#Div0
With,0,9,0,0,9,#Div0,#Div0,#Div0
expert,0,7,0,0,7,#Div0,#Div0,#Div0
purpose,0,7,0,0,7,#Div0,#Div0,#Div0
relaiable,0,2,0,0,2,#Div0,#Div0,#Div0
control,0,3,0,2,5,#Div0,0.0,#Div0
Non,0,1,0,0,1,#Div0,#Div0,#Div0
pretend,0,1,0,0,1,#Div0,#Div0,#Div0
f,0,1,0,0,1,#Div0,#Div0,#Div0
marry,0,2,0,0,2,#Div0,#Div0,#Div0
claim,0,4,0,0,4,#Div0,#Div0,#Div0
rendering,0,1,0,0,1,#Div0,#Div0,#Div0
Transportation,0,1,0,0,1,#Div0,#Div0,#Div0
yacht,0,1,0,0,1,#Div0,#Div0,#Div0
New,0,1,0,0,1,#Div0,#Div0,#Div0
options,0,1,0,0,1,#Div0,#Div0,#Div0
attending,0,4,0,0,4,#Div0,#Div0,#Div0
throwing,0,0,0,1,1,#Div0,0.0,#Div0
happens,0,6,0,0,6,#Div0,#Div0,#Div0
regulation,0,1,0,0,1,#Div0,#Div0,#Div0
loses,0,0,0,1,1,#Div0,0.0,#Div0
bothered,0,1,0,0,1,#Div0,#Div0,#Div0
Montreal,0,1,0,0,1,#Div0,#Div0,#Div0
treated,0,1,0,0,1,#Div0,#Div0,#Div0
misuse,0,1,0,0,1,#Div0,#Div0,#Div0
beeter,0,1,0,0,1,#Div0,#Div0,#Div0
gonna,0,1,0,0,1,#Div0,#Div0,#Div0
excitingly,0,1,0,0,1,#Div0,#Div0,#Div0
studying,0,29,0,0,29,#Div0,#Div0,#Div0
went,0,14,0,1,15,#Div0,0.0,#Div0
comparative,0,0,1,0,1,0.0,#Div0,#Div0
embaressesed,0,1,0,0,1,#Div0,#Div0,#Div0
option,0,1,0,0,1,#Div0,#Div0,#Div0
Based,0,1,0,0,1,#Div0,#Div0,#Div0
present,0,12,0,0,12,#Div0,#Div0,#Div0
oppotunities,0,5,0,0,5,#Div0,#Div0,#Div0
data,0,5,0,0,5,#Div0,#Div0,#Div0
searching,0,3,0,0,3,#Div0,#Div0,#Div0
difficult,0,30,0,1,31,#Div0,0.0,#Div0
professionals,0,2,0,0,2,#Div0,#Div0,#Div0
televisions,0,1,0,0,1,#Div0,#Div0,#Div0
allowing,0,1,0,0,1,#Div0,#Div0,#Div0
reality,0,12,0,0,12,#Div0,#Div0,#Div0
generalize,0,4,0,0,4,#Div0,#Div0,#Div0
spot,0,0,0,1,1,#Div0,0.0,#Div0
Kimura,0,1,0,0,1,#Div0,#Div0,#Div0
impossible,0,6,0,0,6,#Div0,#Div0,#Div0
downsides,0,0,0,1,1,#Div0,0.0,#Div0
rules,0,2,0,1,3,#Div0,0.0,#Div0
long,0,26,0,1,27,#Div0,0.0,#Div0
held,0,0,0,1,1,#Div0,0.0,#Div0
representative,0,2,0,0,2,#Div0,#Div0,#Div0
shoud,0,2,0,0,2,#Div0,#Div0,#Div0
normanl,0,1,0,0,1,#Div0,#Div0,#Div0
ina,0,1,0,0,1,#Div0,#Div0,#Div0
unsuccessful,0,1,0,0,1,#Div0,#Div0,#Div0
hand,0,33,0,3,36,#Div0,0.0,#Div0
focuses,0,0,0,3,3,#Div0,0.0,#Div0
continuing,0,1,0,0,1,#Div0,#Div0,#Div0
continent,0,1,0,0,1,#Div0,#Div0,#Div0
laptop,0,3,0,0,3,#Div0,#Div0,#Div0
ceaper,0,1,0,0,1,#Div0,#Div0,#Div0
questions,0,6,0,0,6,#Div0,#Div0,#Div0
man,0,26,0,0,26,#Div0,#Div0,#Div0
almost,0,12,0,0,12,#Div0,#Div0,#Div0
outside,0,3,0,2,5,#Div0,0.0,#Div0
globe,0,1,0,0,1,#Div0,#Div0,#Div0
Advertisement,0,1,0,0,1,#Div0,#Div0,#Div0
wil,0,2,0,0,2,#Div0,#Div0,#Div0
good,0,130,0,0,130,#Div0,#Div0,#Div0
yong,0,3,0,0,3,#Div0,#Div0,#Div0
succesfull,0,2,0,0,2,#Div0,#Div0,#Div0
Schumacher,0,1,0,0,1,#Div0,#Div0,#Div0
safe,0,2,0,2,4,#Div0,0.0,#Div0
attained,0,1,0,0,1,#Div0,#Div0,#Div0
quick,0,1,0,0,1,#Div0,#Div0,#Div0
streets,0,6,0,0,6,#Div0,#Div0,#Div0
researchs,0,1,0,0,1,#Div0,#Div0,#Div0
Second,0,23,0,0,23,#Div0,#Div0,#Div0
openion,0,1,0,0,1,#Div0,#Div0,#Div0
describe,0,3,0,0,3,#Div0,#Div0,#Div0
democacy,0,1,0,0,1,#Div0,#Div0,#Div0
resulting,0,4,0,0,4,#Div0,#Div0,#Div0
