token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
increases,0,0,1,1,2,#Div0,0.0,#Div0
occasions,0,0,1,0,1,#Div0,#Div0,#Div0
upcoming,0,0,1,0,1,#Div0,#Div0,#Div0
literatures,0,0,1,0,1,#Div0,#Div0,#Div0
helpful,0,0,1,0,1,#Div0,#Div0,#Div0
detail,0,0,1,0,1,#Div0,#Div0,#Div0
Revolution,0,0,1,0,1,#Div0,#Div0,#Div0
creates,0,0,2,0,2,#Div0,#Div0,#Div0
concerning,0,0,1,0,1,#Div0,#Div0,#Div0
decline,0,0,1,0,1,#Div0,#Div0,#Div0
offices,0,0,1,0,1,#Div0,#Div0,#Div0
commercial,0,0,2,0,2,#Div0,#Div0,#Div0
sizing,0,0,1,0,1,#Div0,#Div0,#Div0
pleasure,0,0,1,0,1,#Div0,#Div0,#Div0
classmate,0,0,1,0,1,#Div0,#Div0,#Div0
grand,0,0,2,0,2,#Div0,#Div0,#Div0
Specializing,0,0,3,0,3,#Div0,#Div0,#Div0
virtual,0,0,1,0,1,#Div0,#Div0,#Div0
false,0,0,3,1,4,#Div0,0.0,#Div0
Understanding,0,0,4,0,4,#Div0,#Div0,#Div0
athlete,0,0,1,0,1,#Div0,#Div0,#Div0
kept,0,0,1,1,2,#Div0,0.0,#Div0
searching,0,2,1,0,3,0.0,#Div0,#Div0
offers,0,0,2,0,2,#Div0,#Div0,#Div0
n,0,0,1,0,1,#Div0,#Div0,#Div0
rapid,0,0,1,0,1,#Div0,#Div0,#Div0
authentic,0,0,1,0,1,#Div0,#Div0,#Div0
went,0,3,10,0,13,0.0,#Div0,#Div0
studies,0,1,2,0,3,0.0,#Div0,#Div0
realted,0,0,1,0,1,#Div0,#Div0,#Div0
showing,0,0,7,0,7,#Div0,#Div0,#Div0
abandon,0,0,0,2,2,#Div0,0.0,#Div0
faculty,0,0,1,0,1,#Div0,#Div0,#Div0
free,0,0,2,15,17,#Div0,0.0,#Div0
actual,0,0,3,0,3,#Div0,#Div0,#Div0
thi,0,0,1,0,1,#Div0,#Div0,#Div0
medical,0,0,5,0,5,#Div0,#Div0,#Div0
compare,0,0,2,0,2,#Div0,#Div0,#Div0
send,0,0,0,1,1,#Div0,0.0,#Div0
dreamed,0,0,1,0,1,#Div0,#Div0,#Div0
places,0,0,6,1,7,#Div0,0.0,#Div0
early,0,0,4,1,5,#Div0,0.0,#Div0
respected,0,0,1,0,1,#Div0,#Div0,#Div0
aproach,0,0,0,2,2,#Div0,0.0,#Div0
used,0,0,27,0,27,#Div0,#Div0,#Div0
lived,0,0,5,0,5,#Div0,#Div0,#Div0
special,0,0,7,0,7,#Div0,#Div0,#Div0
practical,0,0,5,0,5,#Div0,#Div0,#Div0
perfect,0,0,1,0,1,#Div0,#Div0,#Div0
fight,1,0,0,2,3,1.0,0.3333333333333333,0.5
qualified,0,0,1,0,1,#Div0,#Div0,#Div0
argued,0,0,2,0,2,#Div0,#Div0,#Div0
heard,0,0,2,0,2,#Div0,#Div0,#Div0
trys,0,0,2,0,2,#Div0,#Div0,#Div0
rejected,0,0,1,1,2,#Div0,0.0,#Div0
came,0,0,6,0,6,#Div0,#Div0,#Div0
moment,0,0,1,0,1,#Div0,#Div0,#Div0
explains,0,0,3,0,3,#Div0,#Div0,#Div0
discovering,0,0,1,0,1,#Div0,#Div0,#Div0
thrilled,0,0,1,0,1,#Div0,#Div0,#Div0
Going,0,0,1,0,1,#Div0,#Div0,#Div0
view,0,0,1,1,2,#Div0,0.0,#Div0
environmental,0,0,4,0,4,#Div0,#Div0,#Div0
page,0,0,1,0,1,#Div0,#Div0,#Div0
advertised,0,0,3,0,3,#Div0,#Div0,#Div0
predict,0,0,1,0,1,#Div0,#Div0,#Div0
Cambodian,0,0,1,0,1,#Div0,#Div0,#Div0
loss,0,0,0,1,1,#Div0,0.0,#Div0
interact,0,0,3,1,4,#Div0,0.0,#Div0
causes,0,0,3,0,3,#Div0,#Div0,#Div0
channels,0,0,0,1,1,#Div0,0.0,#Div0
risky,0,0,8,0,8,#Div0,#Div0,#Div0
especialy,0,0,1,0,1,#Div0,#Div0,#Div0
attack,0,0,2,0,2,#Div0,#Div0,#Div0
dislike,0,0,3,0,3,#Div0,#Div0,#Div0
cultural,0,0,7,0,7,#Div0,#Div0,#Div0
mechanically,0,0,0,1,1,#Div0,0.0,#Div0
facilitations,0,0,1,0,1,#Div0,#Div0,#Div0
appreciating,0,0,1,0,1,#Div0,#Div0,#Div0
owing,0,0,1,0,1,#Div0,#Div0,#Div0
target,1,0,0,0,1,1.0,1.0,1.0
Attending,0,0,1,0,1,#Div0,#Div0,#Div0
challenge,0,0,1,1,2,#Div0,0.0,#Div0
single,0,0,7,0,7,#Div0,#Div0,#Div0
Sartori,0,0,1,0,1,#Div0,#Div0,#Div0
piece,0,0,0,1,1,#Div0,0.0,#Div0
enhancing,0,0,2,0,2,#Div0,#Div0,#Div0
magazines,0,0,1,0,1,#Div0,#Div0,#Div0
spoken,0,0,1,0,1,#Div0,#Div0,#Div0
valuable,0,0,2,0,2,#Div0,#Div0,#Div0
supplies,0,0,1,0,1,#Div0,#Div0,#Div0
ads,0,0,1,0,1,#Div0,#Div0,#Div0
grasp,1,0,0,0,1,1.0,1.0,1.0
includes,0,0,2,0,2,#Div0,#Div0,#Div0
basing,0,0,0,1,1,#Div0,0.0,#Div0
Doing,0,0,4,0,4,#Div0,#Div0,#Div0
harming,0,0,1,0,1,#Div0,#Div0,#Div0
said,0,0,25,0,25,#Div0,#Div0,#Div0
suggestion,0,0,1,0,1,#Div0,#Div0,#Div0
provided,0,0,9,0,9,#Div0,#Div0,#Div0
problems,0,0,8,0,8,#Div0,#Div0,#Div0
living,0,1,10,0,11,0.0,#Div0,#Div0
m,0,0,15,0,15,#Div0,#Div0,#Div0
rush,0,0,0,1,1,#Div0,0.0,#Div0
India,0,0,1,0,1,#Div0,#Div0,#Div0
steal,0,0,2,0,2,#Div0,#Div0,#Div0
lets,0,0,1,0,1,#Div0,#Div0,#Div0
understanding,0,0,29,0,29,#Div0,#Div0,#Div0
Chinese,0,0,1,0,1,#Div0,#Div0,#Div0
bound,0,0,0,2,2,#Div0,0.0,#Div0
little,0,0,16,1,17,#Div0,0.0,#Div0
area,0,0,0,2,2,#Div0,0.0,#Div0
search,0,2,2,1,5,0.0,0.0,#Div0
clean,0,0,2,0,2,#Div0,#Div0,#Div0
affective,0,0,1,0,1,#Div0,#Div0,#Div0
cites,0,0,1,0,1,#Div0,#Div0,#Div0
pay,0,0,5,6,11,#Div0,0.0,#Div0
teach,0,0,9,2,11,#Div0,0.0,#Div0
expose,0,0,2,0,2,#Div0,#Div0,#Div0
people,0,0,29,0,29,#Div0,#Div0,#Div0
looking,0,0,10,0,10,#Div0,#Div0,#Div0
challeng,0,1,0,0,1,0.0,#Div0,#Div0
familiar,0,0,0,1,1,#Div0,0.0,#Div0
strengthen,1,0,0,0,1,1.0,1.0,1.0
suport,0,0,0,1,1,#Div0,0.0,#Div0
gather,0,0,1,3,4,#Div0,0.0,#Div0
center,0,0,3,0,3,#Div0,#Div0,#Div0
principal,0,0,2,0,2,#Div0,#Div0,#Div0
Sharing,0,0,1,0,1,#Div0,#Div0,#Div0
keeps,0,0,2,0,2,#Div0,#Div0,#Div0
third,0,0,1,0,1,#Div0,#Div0,#Div0
permanent,0,0,1,0,1,#Div0,#Div0,#Div0
valid,0,0,1,0,1,#Div0,#Div0,#Div0
survival,0,0,1,0,1,#Div0,#Div0,#Div0
expressions,0,0,2,0,2,#Div0,#Div0,#Div0
exciting,0,0,2,0,2,#Div0,#Div0,#Div0
suffered,0,0,1,0,1,#Div0,#Div0,#Div0
circumstances,0,0,1,0,1,#Div0,#Div0,#Div0
trust,0,1,2,0,3,0.0,#Div0,#Div0
chinese,0,0,3,0,3,#Div0,#Div0,#Div0
box,0,1,0,0,1,0.0,#Div0,#Div0
dedicate,0,0,1,8,9,#Div0,0.0,#Div0
shift,0,0,0,2,2,#Div0,0.0,#Div0
remembers,0,0,1,0,1,#Div0,#Div0,#Div0
enables,0,0,1,0,1,#Div0,#Div0,#Div0
harm,0,0,1,2,3,#Div0,0.0,#Div0
settle,0,0,0,2,2,#Div0,0.0,#Div0
decrease,0,0,6,0,6,#Div0,#Div0,#Div0
's,0,0,44,0,44,#Div0,#Div0,#Div0
manager,0,0,1,0,1,#Div0,#Div0,#Div0
expressed,0,0,1,0,1,#Div0,#Div0,#Div0
manufacturers,0,0,1,0,1,#Div0,#Div0,#Div0
mainstream,0,0,0,1,1,#Div0,0.0,#Div0
know,0,0,81,0,81,#Div0,#Div0,#Div0
consume,2,0,2,0,4,1.0,1.0,1.0
Indian,0,0,1,0,1,#Div0,#Div0,#Div0
Long,0,0,1,0,1,#Div0,#Div0,#Div0
maximization,0,0,1,0,1,#Div0,#Div0,#Div0
concentrating,0,0,0,2,2,#Div0,0.0,#Div0
time,0,0,14,0,14,#Div0,#Div0,#Div0
shed,0,0,0,1,1,#Div0,0.0,#Div0
experiment,1,0,2,0,3,1.0,1.0,1.0
revolution,0,0,0,1,1,#Div0,0.0,#Div0
choose,0,0,18,0,18,#Div0,#Div0,#Div0
met,0,0,4,0,4,#Div0,#Div0,#Div0
busy,0,0,1,0,1,#Div0,#Div0,#Div0
associated,0,0,3,0,3,#Div0,#Div0,#Div0
discouraged,0,0,1,0,1,#Div0,#Div0,#Div0
investing,0,0,1,0,1,#Div0,#Div0,#Div0
washing,0,0,1,0,1,#Div0,#Div0,#Div0
attain,0,0,1,0,1,#Div0,#Div0,#Div0
core,0,0,0,1,1,#Div0,0.0,#Div0
consulted,0,0,1,0,1,#Div0,#Div0,#Div0
wishes,0,0,1,0,1,#Div0,#Div0,#Div0
begin,0,0,3,0,3,#Div0,#Div0,#Div0
limit,0,0,1,1,2,#Div0,0.0,#Div0
successfull,0,0,3,0,3,#Div0,#Div0,#Div0
underground,0,0,1,0,1,#Div0,#Div0,#Div0
entertain,0,0,1,0,1,#Div0,#Div0,#Div0
imagined,0,0,1,0,1,#Div0,#Div0,#Div0
sacrifice,0,0,0,1,1,#Div0,0.0,#Div0
development,0,0,5,0,5,#Div0,#Div0,#Div0
product,0,0,2,0,2,#Div0,#Div0,#Div0
exotic,0,0,0,1,1,#Div0,0.0,#Div0
associate,0,0,1,0,1,#Div0,#Div0,#Div0
argue,0,0,2,0,2,#Div0,#Div0,#Div0
expected,0,0,4,0,4,#Div0,#Div0,#Div0
strategics,0,0,1,0,1,#Div0,#Div0,#Div0
differs,0,0,1,0,1,#Div0,#Div0,#Div0
evaluate,0,0,1,0,1,#Div0,#Div0,#Div0
renounce,0,0,1,0,1,#Div0,#Div0,#Div0
relay,0,0,0,1,1,#Div0,0.0,#Div0
Do,0,0,1,0,1,#Div0,#Div0,#Div0
failure,0,0,1,0,1,#Div0,#Div0,#Div0
aware,0,0,1,0,1,#Div0,#Div0,#Div0
did,0,0,26,0,26,#Div0,#Div0,#Div0
does,0,0,39,0,39,#Div0,#Div0,#Div0
present,0,0,7,0,7,#Div0,#Div0,#Div0
attached,0,0,0,2,2,#Div0,0.0,#Div0
animal,0,0,1,0,1,#Div0,#Div0,#Div0
usage,0,1,1,0,2,0.0,#Div0,#Div0
parallel,0,0,0,1,1,#Div0,0.0,#Div0
symptoms,0,0,1,0,1,#Div0,#Div0,#Div0
appealing,0,0,0,1,1,#Div0,0.0,#Div0
italian,0,0,2,0,2,#Div0,#Div0,#Div0
fast,0,0,2,0,2,#Div0,#Div0,#Div0
reaching,1,0,0,5,6,1.0,0.16666666666666666,0.2857142857142857
online,0,0,1,0,1,#Div0,#Div0,#Div0
rent,0,0,1,0,1,#Div0,#Div0,#Div0
doesnot,0,0,1,0,1,#Div0,#Div0,#Div0
therefore,0,0,2,0,2,#Div0,#Div0,#Div0
passive,0,0,0,1,1,#Div0,0.0,#Div0
presence,0,0,2,0,2,#Div0,#Div0,#Div0
demand,0,0,1,0,1,#Div0,#Div0,#Div0
convincing,0,0,2,0,2,#Div0,#Div0,#Div0
pf,0,0,1,0,1,#Div0,#Div0,#Div0
inflate,0,0,0,1,1,#Div0,0.0,#Div0
appreciate,0,0,1,0,1,#Div0,#Div0,#Div0
differentiate,0,0,1,0,1,#Div0,#Div0,#Div0
introduce,0,0,2,0,2,#Div0,#Div0,#Div0
tolerating,0,0,0,1,1,#Div0,0.0,#Div0
intresting,0,0,2,0,2,#Div0,#Div0,#Div0
depend,0,0,4,0,4,#Div0,#Div0,#Div0
breaking,0,0,0,1,1,#Div0,0.0,#Div0
shattered,0,0,0,1,1,#Div0,0.0,#Div0
after,0,0,0,1,1,#Div0,0.0,#Div0
States,0,0,9,0,9,#Div0,#Div0,#Div0
summarize,0,0,3,0,3,#Div0,#Div0,#Div0
avoided,0,0,1,0,1,#Div0,#Div0,#Div0
kindness,0,0,1,0,1,#Div0,#Div0,#Div0
promote,0,0,3,1,4,#Div0,0.0,#Div0
gases,0,0,1,0,1,#Div0,#Div0,#Div0
central,0,0,1,0,1,#Div0,#Div0,#Div0
course,0,0,2,0,2,#Div0,#Div0,#Div0
standard,0,0,1,0,1,#Div0,#Div0,#Div0
inventing,0,0,1,0,1,#Div0,#Div0,#Div0
Know,0,0,2,0,2,#Div0,#Div0,#Div0
mind,0,0,3,0,3,#Div0,#Div0,#Div0
market,0,0,1,0,1,#Div0,#Div0,#Div0
Planning,0,0,1,0,1,#Div0,#Div0,#Div0
graduate,0,0,2,0,2,#Div0,#Div0,#Div0
ruining,0,0,0,5,5,#Div0,0.0,#Div0
shocking,0,0,0,2,2,#Div0,0.0,#Div0
ruin,0,0,0,1,1,#Div0,0.0,#Div0
situation,0,0,5,0,5,#Div0,#Div0,#Div0
put,0,0,2,6,8,#Div0,0.0,#Div0
seeking,0,0,1,0,1,#Div0,#Div0,#Div0
thorough,0,0,1,0,1,#Div0,#Div0,#Div0
relied,0,0,0,1,1,#Div0,0.0,#Div0
deliver,0,0,0,1,1,#Div0,0.0,#Div0
mentioned,0,0,13,0,13,#Div0,#Div0,#Div0
calculate,0,0,1,1,2,#Div0,0.0,#Div0
rainy,0,0,1,0,1,#Div0,#Div0,#Div0
worths,0,0,2,0,2,#Div0,#Div0,#Div0
extent,0,0,1,0,1,#Div0,#Div0,#Div0
choosen,0,0,1,0,1,#Div0,#Div0,#Div0
surprised,0,0,2,0,2,#Div0,#Div0,#Div0
leading,0,0,2,1,3,#Div0,0.0,#Div0
approving,0,0,1,0,1,#Div0,#Div0,#Div0
matured,0,0,1,0,1,#Div0,#Div0,#Div0
attact,0,0,0,1,1,#Div0,0.0,#Div0
need,0,0,62,1,63,#Div0,0.0,#Div0
egyptians,0,0,1,0,1,#Div0,#Div0,#Div0
complicated,0,0,5,0,5,#Div0,#Div0,#Div0
ourself,0,0,1,0,1,#Div0,#Div0,#Div0
evolved,0,0,0,2,2,#Div0,0.0,#Div0
humans,0,0,1,0,1,#Div0,#Div0,#Div0
indicates,0,0,1,0,1,#Div0,#Div0,#Div0
tase,0,0,0,1,1,#Div0,0.0,#Div0
production,0,0,1,0,1,#Div0,#Div0,#Div0
societies,0,0,1,0,1,#Div0,#Div0,#Div0
sign,0,0,0,1,1,#Div0,0.0,#Div0
customers,0,1,1,0,2,0.0,#Div0,#Div0
grasping,1,0,0,0,1,1.0,1.0,1.0
persuing,0,0,0,1,1,#Div0,0.0,#Div0
Take,0,0,2,0,2,#Div0,#Div0,#Div0
fixed,0,0,0,1,1,#Div0,0.0,#Div0
civil,0,0,2,0,2,#Div0,#Div0,#Div0
years,0,0,8,0,8,#Div0,#Div0,#Div0
happened,0,0,9,0,9,#Div0,#Div0,#Div0
community,0,0,3,0,3,#Div0,#Div0,#Div0
spray,0,0,1,0,1,#Div0,#Div0,#Div0
rest,0,1,4,0,5,0.0,#Div0,#Div0
self-pleasing,0,0,2,0,2,#Div0,#Div0,#Div0
lisence,0,0,1,0,1,#Div0,#Div0,#Div0
friend,0,0,2,0,2,#Div0,#Div0,#Div0
depicted,0,0,0,1,1,#Div0,0.0,#Div0
golfing,0,0,1,0,1,#Div0,#Div0,#Div0
citizens,0,0,1,0,1,#Div0,#Div0,#Div0
true,0,0,5,0,5,#Div0,#Div0,#Div0
marketing,0,0,1,0,1,#Div0,#Div0,#Div0
potential,0,0,1,0,1,#Div0,#Div0,#Div0
schools,0,0,1,0,1,#Div0,#Div0,#Div0
array,0,0,0,2,2,#Div0,0.0,#Div0
recognize,0,0,1,0,1,#Div0,#Div0,#Div0
kings,0,0,0,1,1,#Div0,0.0,#Div0
men,0,0,2,0,2,#Div0,#Div0,#Div0
been,0,0,32,0,32,#Div0,#Div0,#Div0
field,0,0,6,0,6,#Div0,#Div0,#Div0
classroom,0,0,1,0,1,#Div0,#Div0,#Div0
whit,0,0,1,0,1,#Div0,#Div0,#Div0
lack,0,0,2,2,4,#Div0,0.0,#Div0
deceiving,0,0,1,0,1,#Div0,#Div0,#Div0
check,0,0,1,0,1,#Div0,#Div0,#Div0
primary,0,0,4,0,4,#Div0,#Div0,#Div0
habit,0,1,0,0,1,0.0,#Div0,#Div0
job,0,0,1,0,1,#Div0,#Div0,#Div0
long-distance,0,0,1,0,1,#Div0,#Div0,#Div0
followed,0,0,2,1,3,#Div0,0.0,#Div0
prescribe,0,0,1,0,1,#Div0,#Div0,#Div0
immigrated,0,0,1,0,1,#Div0,#Div0,#Div0
earned,0,0,0,2,2,#Div0,0.0,#Div0
affordable,0,0,1,0,1,#Div0,#Div0,#Div0
trade,0,0,1,0,1,#Div0,#Div0,#Div0
village,0,0,0,1,1,#Div0,0.0,#Div0
concentrated,0,0,0,1,1,#Div0,0.0,#Div0
avalible,0,0,0,1,1,#Div0,0.0,#Div0
permit,0,0,1,0,1,#Div0,#Div0,#Div0
scenes,0,0,1,0,1,#Div0,#Div0,#Div0
set,0,0,2,0,2,#Div0,#Div0,#Div0
wast,0,0,0,1,1,#Div0,0.0,#Div0
sound,0,0,2,0,2,#Div0,#Div0,#Div0
faced,0,0,0,1,1,#Div0,0.0,#Div0
scratching,0,0,1,0,1,#Div0,#Div0,#Div0
incredible,0,0,3,0,3,#Div0,#Div0,#Div0
swiming,0,0,1,0,1,#Div0,#Div0,#Div0
Let,0,0,1,0,1,#Div0,#Div0,#Div0
old,0,0,31,0,31,#Div0,#Div0,#Div0
fail,0,0,2,0,2,#Div0,#Div0,#Div0
deal,0,0,1,1,2,#Div0,0.0,#Div0
circulating,0,0,2,0,2,#Div0,#Div0,#Div0
releasing,0,0,1,0,1,#Div0,#Div0,#Div0
claims,0,0,1,0,1,#Div0,#Div0,#Div0
souls,0,0,1,0,1,#Div0,#Div0,#Div0
communicated,0,0,1,0,1,#Div0,#Div0,#Div0
Meeting,0,0,1,0,1,#Div0,#Div0,#Div0
depending,0,0,5,0,5,#Div0,#Div0,#Div0
fifty,0,0,2,0,2,#Div0,#Div0,#Div0
appears,0,0,1,0,1,#Div0,#Div0,#Div0
communities,0,0,2,0,2,#Div0,#Div0,#Div0
own,0,0,46,1,47,#Div0,0.0,#Div0
remain,0,0,2,2,4,#Div0,0.0,#Div0
company,0,0,5,0,5,#Div0,#Div0,#Div0
intend,0,0,3,0,3,#Div0,#Div0,#Div0
proposed,0,0,2,0,2,#Div0,#Div0,#Div0
funny,0,0,1,0,1,#Div0,#Div0,#Div0
upper,0,0,1,0,1,#Div0,#Div0,#Div0
surprising,0,0,1,0,1,#Div0,#Div0,#Div0
ideal,0,0,1,0,1,#Div0,#Div0,#Div0
resources,0,0,1,0,1,#Div0,#Div0,#Div0
wars,0,0,1,0,1,#Div0,#Div0,#Div0
running,1,2,0,1,4,0.3333333333333333,0.5,0.4
established,0,0,3,3,6,#Div0,0.0,#Div0
loads,0,0,1,0,1,#Div0,#Div0,#Div0
assigned,0,0,1,0,1,#Div0,#Div0,#Div0
produced,0,0,1,0,1,#Div0,#Div0,#Div0
fits,0,0,0,1,1,#Div0,0.0,#Div0
constraints,0,0,0,1,1,#Div0,0.0,#Div0
beleive,0,0,4,0,4,#Div0,#Div0,#Div0
Finaly,0,0,1,0,1,#Div0,#Div0,#Div0
drives,0,0,1,0,1,#Div0,#Div0,#Div0
contemporary,0,0,3,0,3,#Div0,#Div0,#Div0
into,0,0,0,2,2,#Div0,0.0,#Div0
made,0,0,27,1,28,#Div0,0.0,#Div0
ride,0,1,1,0,2,0.0,#Div0,#Div0
built,0,0,2,4,6,#Div0,0.0,#Div0
social,0,0,18,0,18,#Div0,#Div0,#Div0
intersting,0,0,1,0,1,#Div0,#Div0,#Div0
percent,0,0,0,1,1,#Div0,0.0,#Div0
feels,0,0,2,0,2,#Div0,#Div0,#Div0
costs,0,0,1,0,1,#Div0,#Div0,#Div0
destroying,1,1,0,0,2,0.5,1.0,0.6666666666666666
understand,0,0,77,0,77,#Div0,#Div0,#Div0
trap,0,0,0,1,1,#Div0,0.0,#Div0
providing,0,0,0,1,1,#Div0,0.0,#Div0
microsoft,0,0,1,0,1,#Div0,#Div0,#Div0
rising,0,0,0,1,1,#Div0,0.0,#Div0
Successful,0,0,3,0,3,#Div0,#Div0,#Div0
responsible,0,0,2,0,2,#Div0,#Div0,#Div0
lying,0,0,1,0,1,#Div0,#Div0,#Div0
better,0,0,4,0,4,#Div0,#Div0,#Div0
prefer,0,0,23,0,23,#Div0,#Div0,#Div0
comming,0,0,1,0,1,#Div0,#Div0,#Div0
career,0,0,2,0,2,#Div0,#Div0,#Div0
ruled,0,0,1,0,1,#Div0,#Div0,#Div0
activities,0,0,3,0,3,#Div0,#Div0,#Div0
doing,0,0,25,0,25,#Div0,#Div0,#Div0
advancement,0,0,0,1,1,#Div0,0.0,#Div0
research,0,0,2,0,2,#Div0,#Div0,#Div0
golden,0,0,0,2,2,#Div0,0.0,#Div0
countries,0,0,1,0,1,#Div0,#Div0,#Div0
guess,0,0,4,0,4,#Div0,#Div0,#Div0
owner,0,0,2,0,2,#Div0,#Div0,#Div0
learned,0,0,15,0,15,#Div0,#Div0,#Div0
doesn,0,0,3,0,3,#Div0,#Div0,#Div0
different,0,0,69,0,69,#Div0,#Div0,#Div0
nowadays,0,0,13,0,13,#Div0,#Div0,#Div0
fun,0,0,4,0,4,#Div0,#Div0,#Div0
public,0,0,18,0,18,#Div0,#Div0,#Div0
checked,0,0,1,0,1,#Div0,#Div0,#Div0
confused,0,0,2,0,2,#Div0,#Div0,#Div0
seamen,0,0,1,0,1,#Div0,#Div0,#Div0
prove,0,0,4,0,4,#Div0,#Div0,#Div0
teaching,0,0,7,0,7,#Div0,#Div0,#Div0
everyday,0,0,12,0,12,#Div0,#Div0,#Div0
passes,0,0,1,0,1,#Div0,#Div0,#Div0
remains,0,0,2,0,2,#Div0,#Div0,#Div0
devoting,0,0,0,2,2,#Div0,0.0,#Div0
big,0,0,27,6,33,#Div0,0.0,#Div0
Examples,0,0,3,0,3,#Div0,#Div0,#Div0
responsibilities,0,0,1,0,1,#Div0,#Div0,#Div0
biased,0,0,1,0,1,#Div0,#Div0,#Div0
inhabiting,0,0,1,0,1,#Div0,#Div0,#Div0
glass-making,0,0,1,0,1,#Div0,#Div0,#Div0
find,0,0,42,7,49,#Div0,0.0,#Div0
relevant,0,0,1,0,1,#Div0,#Div0,#Div0
amazing,0,0,1,0,1,#Div0,#Div0,#Div0
realized,0,0,4,0,4,#Div0,#Div0,#Div0
theit,0,0,1,0,1,#Div0,#Div0,#Div0
attending,0,0,4,0,4,#Div0,#Div0,#Div0
aspect,0,0,5,1,6,#Div0,0.0,#Div0
involve,0,0,2,0,2,#Div0,#Div0,#Div0
air,0,0,1,0,1,#Div0,#Div0,#Div0
range,0,0,8,1,9,#Div0,0.0,#Div0
judging,0,0,0,1,1,#Div0,0.0,#Div0
sociological,0,0,1,0,1,#Div0,#Div0,#Div0
ony,0,0,1,0,1,#Div0,#Div0,#Div0
analyze,0,1,2,0,3,0.0,#Div0,#Div0
knowing,0,0,11,0,11,#Div0,#Div0,#Div0
studing,0,0,7,0,7,#Div0,#Div0,#Div0
pursuing,0,0,0,1,1,#Div0,0.0,#Div0
traveled,0,0,2,0,2,#Div0,#Div0,#Div0
knowledge,0,0,49,0,49,#Div0,#Div0,#Div0
speaks,0,0,1,0,1,#Div0,#Div0,#Div0
happend,0,0,2,0,2,#Div0,#Div0,#Div0
handling,0,0,0,2,2,#Div0,0.0,#Div0
from,0,0,0,2,2,#Div0,0.0,#Div0
using,0,0,27,1,28,#Div0,0.0,#Div0
sell,0,0,5,0,5,#Div0,#Div0,#Div0
american,0,0,1,0,1,#Div0,#Div0,#Div0
challenged,0,0,1,0,1,#Div0,#Div0,#Div0
proper,0,0,2,0,2,#Div0,#Div0,#Div0
complexities,0,0,0,1,1,#Div0,0.0,#Div0
taking,0,0,22,7,29,#Div0,0.0,#Div0
becuse,0,0,1,0,1,#Div0,#Div0,#Div0
speaking,0,0,3,0,3,#Div0,#Div0,#Div0
room,0,0,1,0,1,#Div0,#Div0,#Div0
aspects,0,0,2,0,2,#Div0,#Div0,#Div0
desired,0,0,1,0,1,#Div0,#Div0,#Div0
characterize,0,0,1,0,1,#Div0,#Div0,#Div0
played,0,1,0,0,1,0.0,#Div0,#Div0
affirming,0,0,1,0,1,#Div0,#Div0,#Div0
frustrated,0,0,1,0,1,#Div0,#Div0,#Div0
pull,0,0,0,1,1,#Div0,0.0,#Div0
semester,0,0,0,2,2,#Div0,0.0,#Div0
cause,0,0,14,0,14,#Div0,#Div0,#Div0
Tokyo,0,0,1,0,1,#Div0,#Div0,#Div0
took,0,0,12,0,12,#Div0,#Div0,#Div0
admit,0,0,1,0,1,#Div0,#Div0,#Div0
programms,0,0,1,0,1,#Div0,#Div0,#Div0
led,0,0,27,1,28,#Div0,0.0,#Div0
with-with,0,0,1,0,1,#Div0,#Div0,#Div0
obliged,0,0,1,0,1,#Div0,#Div0,#Div0
large,0,0,5,0,5,#Div0,#Div0,#Div0
Think,0,0,2,0,2,#Div0,#Div0,#Div0
policy,0,0,1,0,1,#Div0,#Div0,#Div0
work,0,4,30,2,36,0.0,0.0,#Div0
include,0,0,1,0,1,#Div0,#Div0,#Div0
pepole,0,0,1,0,1,#Div0,#Div0,#Div0
select,0,0,2,0,2,#Div0,#Div0,#Div0
caused,0,0,3,0,3,#Div0,#Div0,#Div0
purposes,0,0,1,0,1,#Div0,#Div0,#Div0
supported,0,0,1,7,8,#Div0,0.0,#Div0
visiting,0,0,10,0,10,#Div0,#Div0,#Div0
inferred,0,0,2,0,2,#Div0,#Div0,#Div0
none,0,0,1,0,1,#Div0,#Div0,#Div0
beatiful,0,0,0,1,1,#Div0,0.0,#Div0
changes,0,0,1,0,1,#Div0,#Div0,#Div0
allowing,0,0,1,0,1,#Div0,#Div0,#Div0
cover,0,0,1,2,3,#Div0,0.0,#Div0
understood,0,0,2,0,2,#Div0,#Div0,#Div0
welcomed,0,0,1,0,1,#Div0,#Div0,#Div0
implying,0,0,2,0,2,#Div0,#Div0,#Div0
increase,0,0,19,3,22,#Div0,0.0,#Div0
surround,0,0,0,1,1,#Div0,0.0,#Div0
explorer,0,0,1,0,1,#Div0,#Div0,#Div0
mass,0,0,1,0,1,#Div0,#Div0,#Div0
owners,0,0,1,0,1,#Div0,#Div0,#Div0
gaining,0,0,1,2,3,#Div0,0.0,#Div0
diffrent,0,0,4,0,4,#Div0,#Div0,#Div0
programs,0,0,4,0,4,#Div0,#Div0,#Div0
characterizes,0,0,1,0,1,#Div0,#Div0,#Div0
isolate,0,0,0,1,1,#Div0,0.0,#Div0
event,0,0,1,0,1,#Div0,#Div0,#Div0
small,0,0,11,3,14,#Div0,0.0,#Div0
jobs,0,0,4,0,4,#Div0,#Div0,#Div0
safety,0,0,1,0,1,#Div0,#Div0,#Div0
