token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
reflect,2,0,0,0,2,1.0,1.0,1.0
clean,0,2,0,0,2,0.0,#Div0,#Div0
contribute,0,2,0,0,2,0.0,#Div0,#Div0
arising,0,1,0,0,1,0.0,#Div0,#Div0
fact,0,2,0,0,2,0.0,#Div0,#Div0
basic,3,4,0,1,8,0.42857142857142855,0.75,0.5454545454545454
environmental,0,4,0,0,4,0.0,#Div0,#Div0
enjoyment,0,1,0,0,1,0.0,#Div0,#Div0
obliged,0,1,0,0,1,0.0,#Div0,#Div0
cane,0,1,0,0,1,0.0,#Div0,#Div0
expressing,1,1,0,0,2,0.5,1.0,0.6666666666666666
pull,1,0,0,0,1,1.0,1.0,1.0
controversial,0,1,0,0,1,0.0,#Div0,#Div0
bing,0,1,0,0,1,0.0,#Div0,#Div0
relax,1,1,0,0,2,0.5,1.0,0.6666666666666666
agricultural,0,1,0,0,1,0.0,#Div0,#Div0
dagerous,0,0,0,1,1,#Div0,0.0,#Div0
underlined,1,0,0,0,1,1.0,1.0,1.0
show,0,17,0,0,17,0.0,#Div0,#Div0
intersting,0,1,0,0,1,0.0,#Div0,#Div0
scared,0,1,0,0,1,0.0,#Div0,#Div0
act,0,1,0,0,1,0.0,#Div0,#Div0
challenging,2,8,0,0,10,0.2,1.0,0.33333333333333337
join,0,5,0,0,5,0.0,#Div0,#Div0
true,0,5,0,0,5,0.0,#Div0,#Div0
claims,0,1,0,0,1,0.0,#Div0,#Div0
digital,0,1,0,0,1,0.0,#Div0,#Div0
obliges,1,1,0,0,2,0.5,1.0,0.6666666666666666
skied,0,1,0,0,1,0.0,#Div0,#Div0
learing,0,2,0,0,2,0.0,#Div0,#Div0
value,0,0,0,2,2,#Div0,0.0,#Div0
discovers,0,1,0,0,1,0.0,#Div0,#Div0
harm,2,1,0,0,3,0.6666666666666666,1.0,0.8
buy,1,11,23,1,36,0.08333333333333333,0.5,0.14285714285714285
lack,1,1,2,2,6,0.5,0.3333333333333333,0.4
decide,0,9,2,0,11,0.0,#Div0,#Div0
Many,0,10,0,0,10,0.0,#Div0,#Div0
encounter,1,1,0,0,2,0.5,1.0,0.6666666666666666
curly,0,1,0,0,1,0.0,#Div0,#Div0
reminded,0,1,0,0,1,0.0,#Div0,#Div0
hate,0,3,0,0,3,0.0,#Div0,#Div0
actual,0,3,0,0,3,0.0,#Div0,#Div0
lower,0,1,0,1,2,0.0,0.0,#Div0
proportioned,1,0,0,0,1,1.0,1.0,1.0
deliver,1,0,0,0,1,1.0,1.0,1.0
disagreed,0,1,0,0,1,0.0,#Div0,#Div0
more,0,0,0,3,3,#Div0,0.0,#Div0
circle,0,0,0,1,1,#Div0,0.0,#Div0
shrink,1,0,0,0,1,1.0,1.0,1.0
good,0,75,0,0,75,0.0,#Div0,#Div0
different,0,69,0,0,69,0.0,#Div0,#Div0
pattern,0,1,1,0,2,0.0,#Div0,#Div0
determine,0,1,0,0,1,0.0,#Div0,#Div0
math,0,1,0,0,1,0.0,#Div0,#Div0
books,0,1,2,0,3,0.0,#Div0,#Div0
imitate,0,1,0,0,1,0.0,#Div0,#Div0
check,0,1,0,0,1,0.0,#Div0,#Div0
group,0,7,10,0,17,0.0,#Div0,#Div0
flowing,1,0,0,0,1,1.0,1.0,1.0
followed,1,2,0,0,3,0.3333333333333333,1.0,0.5
Sartori,0,1,0,0,1,0.0,#Div0,#Div0
analyzing,0,0,3,0,3,#Div0,#Div0,#Div0
public,0,18,0,0,18,0.0,#Div0,#Div0
does,0,39,0,0,39,0.0,#Div0,#Div0
complement,1,0,0,0,1,1.0,1.0,1.0
afford,0,1,2,0,3,0.0,#Div0,#Div0
alon,0,1,0,0,1,0.0,#Div0,#Div0
unexpected,0,1,0,0,1,0.0,#Div0,#Div0
concentrate,1,1,0,0,2,0.5,1.0,0.6666666666666666
lived,0,5,0,0,5,0.0,#Div0,#Div0
led,1,27,0,0,28,0.03571428571428571,1.0,0.0689655172413793
famous,0,10,0,0,10,0.0,#Div0,#Div0
beatiful,1,0,0,0,1,1.0,1.0,1.0
powerful,1,0,0,0,1,1.0,1.0,1.0
growth,2,3,0,1,6,0.4,0.6666666666666666,0.5
sophisticated,0,2,0,0,2,0.0,#Div0,#Div0
sick,0,1,0,0,1,0.0,#Div0,#Div0
most,0,0,0,1,1,#Div0,0.0,#Div0
shop,0,1,1,0,2,0.0,#Div0,#Div0
Bomb,0,1,0,0,1,0.0,#Div0,#Div0
actions,0,0,1,0,1,#Div0,#Div0,#Div0
children,0,0,0,1,1,#Div0,0.0,#Div0
interact,1,3,0,0,4,0.25,1.0,0.4
wiping,0,2,0,0,2,0.0,#Div0,#Div0
available,3,3,0,0,6,0.5,1.0,0.6666666666666666
tied,1,0,0,0,1,1.0,1.0,1.0
aslo,0,1,0,0,1,0.0,#Div0,#Div0
Second,0,2,0,0,2,0.0,#Div0,#Div0
circumstances,0,1,0,0,1,0.0,#Div0,#Div0
name,0,1,0,0,1,0.0,#Div0,#Div0
italian,0,2,0,0,2,0.0,#Div0,#Div0
reached,5,1,0,2,8,0.8333333333333334,0.7142857142857143,0.7692307692307692
becomes,0,4,0,0,4,0.0,#Div0,#Div0
unreal,0,0,0,1,1,#Div0,0.0,#Div0
afternoon,0,1,0,0,1,0.0,#Div0,#Div0
wondering,0,1,0,0,1,0.0,#Div0,#Div0
ecological,0,3,0,0,3,0.0,#Div0,#Div0
secured,1,0,0,0,1,1.0,1.0,1.0
exist,0,3,0,0,3,0.0,#Div0,#Div0
resolve,0,1,0,0,1,0.0,#Div0,#Div0
require,1,4,0,0,5,0.2,1.0,0.33333333333333337
tolerating,1,0,0,0,1,1.0,1.0,1.0
contracting,0,1,0,0,1,0.0,#Div0,#Div0
vegetable,0,1,0,0,1,0.0,#Div0,#Div0
homeless,0,1,0,0,1,0.0,#Div0,#Div0
Greenhouse,0,0,0,1,1,#Div0,0.0,#Div0
determined,0,1,0,0,1,0.0,#Div0,#Div0
gain,3,4,0,0,7,0.42857142857142855,1.0,0.6
exaggerate,0,1,0,0,1,0.0,#Div0,#Div0
thrilled,0,1,0,0,1,0.0,#Div0,#Div0
enlarge,2,0,0,0,2,1.0,1.0,1.0
forbidden,0,1,0,1,2,0.0,0.0,#Div0
tolerance,0,0,0,1,1,#Div0,0.0,#Div0
technologies,0,0,1,0,1,#Div0,#Div0,#Div0
intruduced,0,0,0,1,1,#Div0,0.0,#Div0
producing,0,1,0,0,1,0.0,#Div0,#Div0
careful,0,2,0,0,2,0.0,#Div0,#Div0
battles,0,0,0,1,1,#Div0,0.0,#Div0
recent,0,1,0,0,1,0.0,#Div0,#Div0
comparing,0,0,1,0,1,#Div0,#Div0,#Div0
estimates,0,1,0,0,1,0.0,#Div0,#Div0
revolutionized,0,1,0,0,1,0.0,#Div0,#Div0
Arabia,0,2,0,0,2,0.0,#Div0,#Div0
conduct,1,0,0,0,1,1.0,1.0,1.0
tendency,0,1,0,0,1,0.0,#Div0,#Div0
suggest,0,5,0,0,5,0.0,#Div0,#Div0
Think,0,0,2,0,2,#Div0,#Div0,#Div0
don,0,3,0,0,3,0.0,#Div0,#Div0
States,0,9,0,0,9,0.0,#Div0,#Div0
brand,0,1,0,0,1,0.0,#Div0,#Div0
diverted,1,0,0,0,1,1.0,1.0,1.0
regreted,0,1,0,0,1,0.0,#Div0,#Div0
make,3,132,0,0,135,0.022222222222222223,1.0,0.04347826086956522
giving,3,5,0,0,8,0.375,1.0,0.5454545454545454
introduce,0,2,0,0,2,0.0,#Div0,#Div0
hoe,0,1,0,0,1,0.0,#Div0,#Div0
very,0,0,0,1,1,#Div0,0.0,#Div0
down,0,0,0,2,2,#Div0,0.0,#Div0
Considering,0,1,3,0,4,0.0,#Div0,#Div0
progressed,0,1,0,0,1,0.0,#Div0,#Div0
linked,0,0,0,1,1,#Div0,0.0,#Div0
stick,2,0,0,0,2,1.0,1.0,1.0
comforatable,0,0,0,1,1,#Div0,0.0,#Div0
dislike,0,3,0,0,3,0.0,#Div0,#Div0
understand,0,77,0,0,77,0.0,#Div0,#Div0
education,0,2,1,0,3,0.0,#Div0,#Div0
unsatisfied,0,1,0,0,1,0.0,#Div0,#Div0
guessed,0,1,0,0,1,0.0,#Div0,#Div0
places,1,6,0,0,7,0.14285714285714285,1.0,0.25
decreasing,0,1,0,0,1,0.0,#Div0,#Div0
Knowing,0,0,3,0,3,#Div0,#Div0,#Div0
cheating,0,0,0,2,2,#Div0,0.0,#Div0
reflects,1,0,0,0,1,1.0,1.0,1.0
companys,0,0,2,0,2,#Div0,#Div0,#Div0
falling,0,1,0,0,1,0.0,#Div0,#Div0
gains,0,1,0,0,1,0.0,#Div0,#Div0
opposite,0,2,0,0,2,0.0,#Div0,#Div0
limited,4,2,0,1,7,0.6666666666666666,0.8,0.7272727272727272
decrease,0,6,0,0,6,0.0,#Div0,#Div0
strong,16,1,0,2,19,0.9411764705882353,0.8888888888888888,0.9142857142857143
target,1,0,0,0,1,1.0,1.0,1.0
streets,0,1,0,0,1,0.0,#Div0,#Div0
number,0,44,5,0,49,0.0,#Div0,#Div0
step,0,1,0,3,4,0.0,0.0,#Div0
presented,0,5,0,0,5,0.0,#Div0,#Div0
substitute,0,1,0,0,1,0.0,#Div0,#Div0
possibility,0,3,0,0,3,0.0,#Div0,#Div0
interrupting,0,1,0,0,1,0.0,#Div0,#Div0
think,0,195,0,0,195,0.0,#Div0,#Div0
forced,4,0,0,0,4,1.0,1.0,1.0
approved,0,0,2,0,2,#Div0,#Div0,#Div0
weight,0,0,0,1,1,#Div0,0.0,#Div0
Itza,0,1,0,0,1,0.0,#Div0,#Div0
glass-making,0,1,0,0,1,0.0,#Div0,#Div0
imagine,0,4,0,0,4,0.0,#Div0,#Div0
volunteering,0,3,0,0,3,0.0,#Div0,#Div0
suit,1,1,0,0,2,0.5,1.0,0.6666666666666666
conducts,0,1,0,0,1,0.0,#Div0,#Div0
willing,0,0,0,1,1,#Div0,0.0,#Div0
fake,1,0,0,0,1,1.0,1.0,1.0
original,1,2,0,0,3,0.3333333333333333,1.0,0.5
set,0,1,1,0,2,0.0,#Div0,#Div0
cleary,1,0,0,0,1,1.0,1.0,1.0
plan,0,15,1,0,16,0.0,#Div0,#Div0
effective,0,2,0,0,2,0.0,#Div0,#Div0
idea,0,5,0,0,5,0.0,#Div0,#Div0
side,1,0,0,2,3,1.0,0.3333333333333333,0.5
owning,0,3,0,0,3,0.0,#Div0,#Div0
steal,0,2,0,0,2,0.0,#Div0,#Div0
arriving,0,1,0,0,1,0.0,#Div0,#Div0
Successful,0,3,0,0,3,0.0,#Div0,#Div0
promise,0,1,0,0,1,0.0,#Div0,#Div0
expensive,0,7,0,0,7,0.0,#Div0,#Div0
cause,0,13,1,0,14,0.0,#Div0,#Div0
poor,0,8,0,0,8,0.0,#Div0,#Div0
loans,0,1,0,0,1,0.0,#Div0,#Div0
brings,1,7,2,0,10,0.125,1.0,0.2222222222222222
start,2,18,0,1,21,0.1,0.6666666666666666,0.1739130434782609
wont,0,2,0,0,2,0.0,#Div0,#Div0
conversations,0,1,0,0,1,0.0,#Div0,#Div0
or,0,0,0,1,1,#Div0,0.0,#Div0
spring,0,0,0,1,1,#Div0,0.0,#Div0
becuse,0,1,0,0,1,0.0,#Div0,#Div0
license,0,1,0,0,1,0.0,#Div0,#Div0
justified,0,1,0,0,1,0.0,#Div0,#Div0
prove,0,4,0,0,4,0.0,#Div0,#Div0
only,0,8,0,0,8,0.0,#Div0,#Div0
generalize,0,3,0,0,3,0.0,#Div0,#Div0
engine,2,0,0,1,3,1.0,0.6666666666666666,0.8
stopping,0,1,0,0,1,0.0,#Div0,#Div0
recover,0,1,0,0,1,0.0,#Div0,#Div0
inside,0,0,0,2,2,#Div0,0.0,#Div0
church,0,1,0,0,1,0.0,#Div0,#Div0
go,7,57,0,2,66,0.109375,0.7777777777777778,0.19178082191780824
benefit,0,5,0,0,5,0.0,#Div0,#Div0
wasting,2,0,0,0,2,1.0,1.0,1.0
Educational,0,1,0,0,1,0.0,#Div0,#Div0
span,0,1,0,0,1,0.0,#Div0,#Div0
dominated,1,0,0,0,1,1.0,1.0,1.0
believing,0,1,0,0,1,0.0,#Div0,#Div0
asked,0,10,0,0,10,0.0,#Div0,#Div0
models,0,1,0,0,1,0.0,#Div0,#Div0
responsabilities,0,1,0,0,1,0.0,#Div0,#Div0
fiction,0,1,0,0,1,0.0,#Div0,#Div0
scratching,0,1,0,0,1,0.0,#Div0,#Div0
pride,0,1,0,0,1,0.0,#Div0,#Div0
shrugged,1,0,0,0,1,1.0,1.0,1.0
problem,0,5,4,0,9,0.0,#Div0,#Div0
matters,0,2,0,0,2,0.0,#Div0,#Div0
planes,0,1,0,0,1,0.0,#Div0,#Div0
leader,0,1,0,0,1,0.0,#Div0,#Div0
near,0,1,0,1,2,0.0,0.0,#Div0
vanish,1,0,0,0,1,1.0,1.0,1.0
cycle,0,1,0,0,1,0.0,#Div0,#Div0
kinds,0,1,7,0,8,0.0,#Div0,#Div0
memory,0,2,0,0,2,0.0,#Div0,#Div0
whole,2,8,0,0,10,0.2,1.0,0.33333333333333337
write,0,5,0,0,5,0.0,#Div0,#Div0
talking,2,6,0,0,8,0.25,1.0,0.4
relative,0,2,0,0,2,0.0,#Div0,#Div0
invention,0,1,0,0,1,0.0,#Div0,#Div0
societies,0,1,0,0,1,0.0,#Div0,#Div0
contemporary,0,3,0,0,3,0.0,#Div0,#Div0
professional,0,4,0,0,4,0.0,#Div0,#Div0
wider,1,0,0,3,4,1.0,0.25,0.4
Being,0,0,1,0,1,#Div0,#Div0,#Div0
contribut,0,0,0,1,1,#Div0,0.0,#Div0
same,1,51,0,0,52,0.019230769230769232,1.0,0.03773584905660378
constraints,1,0,0,0,1,1.0,1.0,1.0
fullfilling,1,1,0,0,2,0.5,1.0,0.6666666666666666
behind,0,0,0,6,6,#Div0,0.0,#Div0
overcome,3,0,0,0,3,1.0,1.0,1.0
moving,1,4,0,1,6,0.2,0.5,0.28571428571428575
defraud,0,1,0,0,1,0.0,#Div0,#Div0
connecting,1,0,0,0,1,1.0,1.0,1.0
consequences,1,0,0,0,1,1.0,1.0,1.0
personal,0,31,0,0,31,0.0,#Div0,#Div0
reveals,1,0,0,2,3,1.0,0.3333333333333333,0.5
face,14,1,0,0,15,0.9333333333333333,1.0,0.9655172413793104
promenet,0,0,0,1,1,#Div0,0.0,#Div0
climb,1,1,0,0,2,0.5,1.0,0.6666666666666666
accepted,0,1,1,0,2,0.0,#Div0,#Div0
at,0,0,0,1,1,#Div0,0.0,#Div0
satisfy,0,2,0,0,2,0.0,#Div0,#Div0
studio,0,1,0,0,1,0.0,#Div0,#Div0
pf,0,1,0,0,1,0.0,#Div0,#Div0
metropolitan,0,1,0,0,1,0.0,#Div0,#Div0
creates,0,2,0,0,2,0.0,#Div0,#Div0
necessary,0,5,0,0,5,0.0,#Div0,#Div0
encouraging,0,1,0,0,1,0.0,#Div0,#Div0
ensures,0,1,0,0,1,0.0,#Div0,#Div0
walk,0,4,0,0,4,0.0,#Div0,#Div0
include,0,1,0,0,1,0.0,#Div0,#Div0
final,0,3,0,0,3,0.0,#Div0,#Div0
comfortable,3,2,0,5,10,0.6,0.375,0.4615384615384615
speak,0,13,0,0,13,0.0,#Div0,#Div0
injured,0,1,0,0,1,0.0,#Div0,#Div0
bought,0,3,4,0,7,0.0,#Div0,#Div0
felt,1,5,0,0,6,0.16666666666666666,1.0,0.2857142857142857
active,4,0,0,2,6,1.0,0.6666666666666666,0.8
fresh,2,1,0,0,3,0.6666666666666666,1.0,0.8
Tokyo,0,1,0,0,1,0.0,#Div0,#Div0
compared,0,5,1,0,6,0.0,#Div0,#Div0
systems,0,0,5,0,5,#Div0,#Div0,#Div0
ourself,0,1,0,0,1,0.0,#Div0,#Div0
resulting,0,3,0,0,3,0.0,#Div0,#Div0
pointed,0,1,0,0,1,0.0,#Div0,#Div0
walking,0,1,0,0,1,0.0,#Div0,#Div0
accomplish,0,3,0,0,3,0.0,#Div0,#Div0
art,0,1,0,0,1,0.0,#Div0,#Div0
appeal,0,0,0,1,1,#Div0,0.0,#Div0
passions,0,0,0,1,1,#Div0,0.0,#Div0
semester,2,0,0,0,2,1.0,1.0,1.0
emitted,0,1,0,0,1,0.0,#Div0,#Div0
mere,0,1,0,0,1,0.0,#Div0,#Div0
happend,0,2,0,0,2,0.0,#Div0,#Div0
store,0,2,2,0,4,0.0,#Div0,#Div0
sells,0,1,0,0,1,0.0,#Div0,#Div0
non,0,2,0,0,2,0.0,#Div0,#Div0
needy,0,4,0,0,4,0.0,#Div0,#Div0
isolate,1,0,0,0,1,1.0,1.0,1.0
trap,1,0,0,0,1,1.0,1.0,1.0
local,0,17,0,0,17,0.0,#Div0,#Div0
feed,1,1,0,0,2,0.5,1.0,0.6666666666666666
own,1,46,0,0,47,0.02127659574468085,1.0,0.04166666666666667
backgrounds,0,0,0,1,1,#Div0,0.0,#Div0
faces,3,0,0,0,3,1.0,1.0,1.0
crowded,0,2,0,0,2,0.0,#Div0,#Div0
loved,0,1,0,0,1,0.0,#Div0,#Div0
reachable,0,0,0,1,1,#Div0,0.0,#Div0
wonder,0,1,0,0,1,0.0,#Div0,#Div0
waiting,0,4,0,0,4,0.0,#Div0,#Div0
offer,3,1,0,0,4,0.75,1.0,0.8571428571428571
accurate,0,1,0,0,1,0.0,#Div0,#Div0
do,0,229,0,0,229,0.0,#Div0,#Div0
conditions,0,1,2,0,3,0.0,#Div0,#Div0
bussiness,0,1,0,0,1,0.0,#Div0,#Div0
disaster,0,0,0,2,2,#Div0,0.0,#Div0
array,2,0,0,0,2,1.0,1.0,1.0
provides,0,3,0,0,3,0.0,#Div0,#Div0
forces,0,0,0,1,1,#Div0,0.0,#Div0
sake,0,1,0,0,1,0.0,#Div0,#Div0
bragging,0,1,0,0,1,0.0,#Div0,#Div0
stems,1,0,0,0,1,1.0,1.0,1.0
companions,0,1,0,0,1,0.0,#Div0,#Div0
dont,0,13,0,0,13,0.0,#Div0,#Div0
African,0,1,0,0,1,0.0,#Div0,#Div0
influenced,0,2,0,0,2,0.0,#Div0,#Div0
ways,1,2,0,1,4,0.3333333333333333,0.5,0.4
ended,0,1,0,0,1,0.0,#Div0,#Div0
practiced,0,4,0,0,4,0.0,#Div0,#Div0
advertisements,0,2,0,0,2,0.0,#Div0,#Div0
facilities,0,1,0,0,1,0.0,#Div0,#Div0
rule,0,0,0,1,1,#Div0,0.0,#Div0
happens,0,4,0,0,4,0.0,#Div0,#Div0
virtual,0,1,0,0,1,0.0,#Div0,#Div0
tire,0,1,0,0,1,0.0,#Div0,#Div0
avoided,0,1,0,1,2,0.0,0.0,#Div0
Intelligent,0,1,0,0,1,0.0,#Div0,#Div0
Academic,0,1,0,0,1,0.0,#Div0,#Div0
rides,0,1,0,0,1,0.0,#Div0,#Div0
surprising,0,1,0,0,1,0.0,#Div0,#Div0
key,3,0,0,0,3,1.0,1.0,1.0
Take,0,1,1,0,2,0.0,#Div0,#Div0
donot,0,1,0,0,1,0.0,#Div0,#Div0
Living,0,1,0,0,1,0.0,#Div0,#Div0
loses,1,0,0,0,1,1.0,1.0,1.0
cluster,0,1,0,0,1,0.0,#Div0,#Div0
several,0,16,0,0,16,0.0,#Div0,#Div0
under-developed,0,1,0,0,1,0.0,#Div0,#Div0
Last,0,2,0,0,2,0.0,#Div0,#Div0
liked,0,4,0,0,4,0.0,#Div0,#Div0
succesfull,0,2,0,0,2,0.0,#Div0,#Div0
leaving,2,2,0,0,4,0.5,1.0,0.6666666666666666
challenged,0,1,0,0,1,0.0,#Div0,#Div0
persuing,1,0,0,0,1,1.0,1.0,1.0
maximization,0,1,0,0,1,0.0,#Div0,#Div0
explorer,0,1,0,0,1,0.0,#Div0,#Div0
ladder,2,0,0,1,3,1.0,0.6666666666666666,0.8
refines,1,0,0,0,1,1.0,1.0,1.0
furniture,0,1,0,0,1,0.0,#Div0,#Div0
t,0,5,0,0,5,0.0,#Div0,#Div0
are,0,122,298,0,420,0.0,#Div0,#Div0
overpushed,1,0,0,0,1,1.0,1.0,1.0
proposed,0,2,0,0,2,0.0,#Div0,#Div0
voices,0,0,0,1,1,#Div0,0.0,#Div0
spread-out,1,0,0,0,1,1.0,1.0,1.0
selling,1,2,0,0,3,0.3333333333333333,1.0,0.5
emphasizes,0,1,0,0,1,0.0,#Div0,#Div0
filling,1,0,0,0,1,1.0,1.0,1.0
generations,0,2,0,0,2,0.0,#Div0,#Div0
cut,1,1,0,0,2,0.5,1.0,0.6666666666666666
strenght,1,0,0,0,1,1.0,1.0,1.0
private,1,10,0,0,11,0.09090909090909091,1.0,0.16666666666666669
upcoming,0,1,0,0,1,0.0,#Div0,#Div0
hire,0,3,0,0,3,0.0,#Div0,#Div0
stated,0,6,0,0,6,0.0,#Div0,#Div0
sacrifice,0,0,0,1,1,#Div0,0.0,#Div0
putting,2,0,0,0,2,1.0,1.0,1.0
deeper,0,0,0,5,5,#Div0,0.0,#Div0
spread,4,1,0,0,5,0.8,1.0,0.888888888888889
result,0,2,0,0,2,0.0,#Div0,#Div0
goes,1,7,0,0,8,0.125,1.0,0.2222222222222222
founder,0,1,0,0,1,0.0,#Div0,#Div0
in,0,0,0,18,18,#Div0,0.0,#Div0
daughter,0,1,1,0,2,0.0,#Div0,#Div0
classic,0,1,0,0,1,0.0,#Div0,#Div0
Alot,0,1,0,0,1,0.0,#Div0,#Div0
somewhere,0,1,0,1,2,0.0,0.0,#Div0
worth,1,0,0,0,1,1.0,1.0,1.0
daily,0,5,0,0,5,0.0,#Div0,#Div0
everything,0,1,0,0,1,0.0,#Div0,#Div0
archeological,0,1,0,0,1,0.0,#Div0,#Div0
Regarding,0,1,0,0,1,0.0,#Div0,#Div0
global,0,7,0,0,7,0.0,#Div0,#Div0
theory,0,0,0,1,1,#Div0,0.0,#Div0
likely,0,1,0,0,1,0.0,#Div0,#Div0
given,1,7,0,1,9,0.125,0.5,0.2
share,0,0,0,2,2,#Div0,0.0,#Div0
telling,1,1,0,0,2,0.5,1.0,0.6666666666666666
educating,0,2,0,0,2,0.0,#Div0,#Div0
give,32,28,0,3,63,0.5333333333333333,0.9142857142857143,0.6736842105263158
characters,0,1,0,0,1,0.0,#Div0,#Div0
II,0,2,0,0,2,0.0,#Div0,#Div0
action,0,1,0,0,1,0.0,#Div0,#Div0
fig-plastic,0,1,0,0,1,0.0,#Div0,#Div0
highlights,0,0,0,1,1,#Div0,0.0,#Div0
appreciating,0,0,1,0,1,#Div0,#Div0,#Div0
hep,0,1,0,0,1,0.0,#Div0,#Div0
junior,0,1,0,0,1,0.0,#Div0,#Div0
feels,0,2,0,0,2,0.0,#Div0,#Div0
yong,0,3,0,0,3,0.0,#Div0,#Div0
spikes,1,0,0,0,1,1.0,1.0,1.0
seeking,0,1,0,0,1,0.0,#Div0,#Div0
hands,0,1,0,0,1,0.0,#Div0,#Div0
time,0,12,2,2,16,0.0,0.0,#Div0
chooses,0,1,0,0,1,0.0,#Div0,#Div0
pick,1,0,0,1,2,1.0,0.5,0.6666666666666666
leaning,0,5,0,0,5,0.0,#Div0,#Div0
maintaining,1,0,0,0,1,1.0,1.0,1.0
levels,0,0,2,0,2,#Div0,#Div0,#Div0
lead,12,4,0,1,17,0.75,0.9230769230769231,0.8275862068965517
demonstrate,0,1,0,0,1,0.0,#Div0,#Div0
compete,1,1,0,0,2,0.5,1.0,0.6666666666666666
established,3,3,0,0,6,0.5,1.0,0.6666666666666666
depicted,1,0,0,0,1,1.0,1.0,1.0
saw,0,7,0,0,7,0.0,#Div0,#Div0
hundred,0,0,0,1,1,#Div0,0.0,#Div0
development,0,5,0,0,5,0.0,#Div0,#Div0
divided,1,0,0,0,1,1.0,1.0,1.0
mean,0,19,0,0,19,0.0,#Div0,#Div0
seize,1,0,0,0,1,1.0,1.0,1.0
enegy,0,1,0,0,1,0.0,#Div0,#Div0
electric,0,5,0,0,5,0.0,#Div0,#Div0
next,0,7,0,0,7,0.0,#Div0,#Div0
let,0,5,4,0,9,0.0,#Div0,#Div0
lot,0,70,0,0,70,0.0,#Div0,#Div0
eaten,1,0,0,0,1,1.0,1.0,1.0
lies,0,1,0,1,2,0.0,0.0,#Div0
matter,0,11,0,0,11,0.0,#Div0,#Div0
creating,0,4,0,0,4,0.0,#Div0,#Div0
wasted,2,0,0,0,2,1.0,1.0,1.0
concerned,0,2,0,0,2,0.0,#Div0,#Div0
Planning,0,1,0,0,1,0.0,#Div0,#Div0
balanced,1,0,0,0,1,1.0,1.0,1.0
ideas,0,4,0,0,4,0.0,#Div0,#Div0
knows,0,11,0,0,11,0.0,#Div0,#Div0
grade,1,1,0,0,2,0.5,1.0,0.6666666666666666
liek,0,1,0,0,1,0.0,#Div0,#Div0
clear,5,1,0,2,8,0.8333333333333334,0.7142857142857143,0.7692307692307692
visiting,0,10,0,0,10,0.0,#Div0,#Div0
disappear,1,2,0,0,3,0.3333333333333333,1.0,0.5
end,1,4,1,1,7,0.2,0.5,0.28571428571428575
sum,0,6,0,0,6,0.0,#Div0,#Div0
rewarded,0,0,0,1,1,#Div0,0.0,#Div0
external,0,2,0,0,2,0.0,#Div0,#Div0
appears,0,1,0,0,1,0.0,#Div0,#Div0
attracted,0,0,0,2,2,#Div0,0.0,#Div0
distract,1,0,0,0,1,1.0,1.0,1.0
lecture,0,1,0,0,1,0.0,#Div0,#Div0
half,0,1,0,0,1,0.0,#Div0,#Div0
Given,0,1,0,0,1,0.0,#Div0,#Div0
presenting,0,1,0,0,1,0.0,#Div0,#Div0
exams,0,1,0,0,1,0.0,#Div0,#Div0
division,0,2,0,1,3,0.0,0.0,#Div0
forthcoming,0,1,0,0,1,0.0,#Div0,#Div0
laud,0,1,0,0,1,0.0,#Div0,#Div0
too,0,0,0,3,3,#Div0,0.0,#Div0
called,0,12,0,0,12,0.0,#Div0,#Div0
transporting,0,2,0,0,2,0.0,#Div0,#Div0
out,0,1,0,9,10,0.0,0.0,#Div0
socialize,0,2,0,0,2,0.0,#Div0,#Div0
relate,0,1,0,0,1,0.0,#Div0,#Div0
truly,0,1,0,0,1,0.0,#Div0,#Div0
harming,0,1,0,0,1,0.0,#Div0,#Div0
Going,0,0,1,0,1,#Div0,#Div0,#Div0
historic,0,1,0,0,1,0.0,#Div0,#Div0
shift,1,0,0,0,1,1.0,1.0,1.0
qualities,0,1,0,0,1,0.0,#Div0,#Div0
nightmare,0,0,0,1,1,#Div0,0.0,#Div0
profit,0,1,0,0,1,0.0,#Div0,#Div0
hereby,0,1,0,0,1,0.0,#Div0,#Div0
valued,1,0,0,0,1,1.0,1.0,1.0
find,3,26,16,8,53,0.10344827586206896,0.2727272727272727,0.15
floor,0,0,0,1,1,#Div0,0.0,#Div0
obstacles,0,0,0,1,1,#Div0,0.0,#Div0
asking,0,3,0,1,4,0.0,0.0,#Div0
becuase,0,1,0,0,1,0.0,#Div0,#Div0
history,0,0,3,0,3,#Div0,#Div0,#Div0
pollution,0,1,0,0,1,0.0,#Div0,#Div0
Attending,0,1,0,0,1,0.0,#Div0,#Div0
extend,0,0,0,2,2,#Div0,0.0,#Div0
confines,1,0,0,0,1,1.0,1.0,1.0
reminding,0,1,0,0,1,0.0,#Div0,#Div0
presence,0,2,0,0,2,0.0,#Div0,#Div0
score,0,1,0,0,1,0.0,#Div0,#Div0
Depending,0,0,2,0,2,#Div0,#Div0,#Div0
resorts,0,1,0,0,1,0.0,#Div0,#Div0
affordable,0,1,0,0,1,0.0,#Div0,#Div0
seems,0,10,0,0,10,0.0,#Div0,#Div0
legacy,0,0,0,1,1,#Div0,0.0,#Div0
our,0,0,0,1,1,#Div0,0.0,#Div0
