token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
envision,0,4,0,0,4,0.0,#Div0,#Div0
dynamic,0,0,2,0,2,#Div0,#Div0,#Div0
commercial,0,0,1,0,1,#Div0,#Div0,#Div0
match,0,2,0,0,2,0.0,#Div0,#Div0
nail,0,1,0,0,1,0.0,#Div0,#Div0
heated,0,1,0,0,1,0.0,#Div0,#Div0
oral,0,1,0,0,1,0.0,#Div0,#Div0
butchered,1,0,0,0,1,1.0,1.0,1.0
shield,0,0,0,7,7,#Div0,0.0,#Div0
noted,0,1,0,0,1,0.0,#Div0,#Div0
begin,0,6,4,0,10,0.0,#Div0,#Div0
conquer,0,3,0,0,3,0.0,#Div0,#Div0
come,0,32,0,0,32,0.0,#Div0,#Div0
appetite,0,0,0,1,1,#Div0,0.0,#Div0
assault,0,0,0,5,5,#Div0,0.0,#Div0
pro-gun,0,6,0,0,6,0.0,#Div0,#Div0
second-wave,0,2,0,0,2,0.0,#Div0,#Div0
infect,0,2,0,0,2,0.0,#Div0,#Div0
humane,0,1,0,0,1,0.0,#Div0,#Div0
+,0,2,0,0,2,0.0,#Div0,#Div0
exploit,0,1,0,0,1,0.0,#Div0,#Div0
shrank,0,0,0,1,1,#Div0,0.0,#Div0
sinks,0,0,0,2,2,#Div0,0.0,#Div0
ACCEPT,0,1,0,0,1,0.0,#Div0,#Div0
strong,0,2,4,0,6,0.0,#Div0,#Div0
dismal,0,2,0,0,2,0.0,#Div0,#Div0
dont,0,2,0,0,2,0.0,#Div0,#Div0
mask,0,1,0,2,3,0.0,0.0,#Div0
Environmental,0,1,0,0,1,0.0,#Div0,#Div0
erode,1,2,0,0,3,0.3333333333333333,1.0,0.5
unite,0,2,0,0,2,0.0,#Div0,#Div0
anticipate,0,1,1,0,2,0.0,#Div0,#Div0
past,0,0,4,0,4,#Div0,#Div0,#Div0
tough,0,0,2,0,2,#Div0,#Div0,#Div0
be,0,330,610,0,940,0.0,#Div0,#Div0
cite,0,2,1,0,3,0.0,#Div0,#Div0
WalMart,0,1,0,0,1,0.0,#Div0,#Div0
Warmed,1,0,0,0,1,1.0,1.0,1.0
rocky,0,1,0,0,1,0.0,#Div0,#Div0
four-trillion-dollar,0,2,0,0,2,0.0,#Div0,#Div0
regional,0,2,0,0,2,0.0,#Div0,#Div0
remain,0,11,0,0,11,0.0,#Div0,#Div0
defends,0,0,0,1,1,#Div0,0.0,#Div0
thunder,0,0,0,2,2,#Div0,0.0,#Div0
pretend,0,4,0,0,4,0.0,#Div0,#Div0
final,0,0,1,0,1,#Div0,#Div0,#Div0
saw,0,4,0,0,4,0.0,#Div0,#Div0
paraphrase,0,1,0,0,1,0.0,#Div0,#Div0
plenary,0,1,0,0,1,0.0,#Div0,#Div0
declining,0,0,0,2,2,#Div0,0.0,#Div0
rights-because,0,3,0,0,3,0.0,#Div0,#Div0
preserving,0,0,0,1,1,#Div0,0.0,#Div0
Willing,0,1,0,0,1,0.0,#Div0,#Div0
victimize,0,2,0,0,2,0.0,#Div0,#Div0
compete,7,6,0,0,13,0.5384615384615384,1.0,0.7000000000000001
team,0,0,0,4,4,#Div0,0.0,#Div0
discredit,0,1,0,0,1,0.0,#Div0,#Div0
Public,0,1,0,0,1,0.0,#Div0,#Div0
societal,0,1,0,0,1,0.0,#Div0,#Div0
such,0,9,0,0,9,0.0,#Div0,#Div0
droppings,0,2,0,0,2,0.0,#Div0,#Div0
slight,0,2,0,0,2,0.0,#Div0,#Div0
draconian,0,1,0,0,1,0.0,#Div0,#Div0
debate,0,0,0,1,1,#Div0,0.0,#Div0
opposing,0,0,0,10,10,#Div0,0.0,#Div0
's,0,57,0,0,57,0.0,#Div0,#Div0
extracted,0,0,0,1,1,#Div0,0.0,#Div0
lubricate,2,0,0,0,2,1.0,1.0,1.0
proper,0,0,2,0,2,#Div0,#Div0,#Div0
imagine,0,2,0,0,2,0.0,#Div0,#Div0
entire,0,3,4,0,7,0.0,#Div0,#Div0
public,0,5,20,0,25,0.0,#Div0,#Div0
corrupt,5,2,0,0,7,0.7142857142857143,1.0,0.8333333333333333
follow,0,10,0,0,10,0.0,#Div0,#Div0
combined,0,0,1,0,1,#Div0,#Div0,#Div0
pregnant,0,1,0,0,1,0.0,#Div0,#Div0
approach,0,2,0,0,2,0.0,#Div0,#Div0
extreme,0,0,8,0,8,#Div0,#Div0,#Div0
tire,0,1,0,0,1,0.0,#Div0,#Div0
hang,0,0,2,0,2,#Div0,#Div0,#Div0
unstable,0,1,0,0,1,0.0,#Div0,#Div0
path,0,0,0,3,3,#Div0,0.0,#Div0
bear,0,11,0,0,11,0.0,#Div0,#Div0
ward,0,1,0,0,1,0.0,#Div0,#Div0
propagate,0,2,0,0,2,0.0,#Div0,#Div0
allow,0,14,6,0,20,0.0,#Div0,#Div0
loud,0,0,1,0,1,#Div0,#Div0,#Div0
original,0,0,2,0,2,#Div0,#Div0,#Div0
imaginary,0,1,0,0,1,0.0,#Div0,#Div0
grease,0,3,0,1,4,0.0,0.0,#Div0
human right,0,0,0,1,1,#Div0,0.0,#Div0
disintegration,0,0,0,1,1,#Div0,0.0,#Div0
evaporate,0,0,0,2,2,#Div0,0.0,#Div0
ruin,0,2,0,0,2,0.0,#Div0,#Div0
clue,0,1,0,0,1,0.0,#Div0,#Div0
lower,0,3,0,0,3,0.0,#Div0,#Div0
Defining,0,0,1,0,1,#Div0,#Div0,#Div0
taint,1,0,0,0,1,1.0,1.0,1.0
redistribute,0,1,0,0,1,0.0,#Div0,#Div0
right,0,1,2,0,3,0.0,#Div0,#Div0
Managing,0,2,0,0,2,0.0,#Div0,#Div0
blossom,1,0,0,0,1,1.0,1.0,1.0
Several,0,5,0,0,5,0.0,#Div0,#Div0
first-wave,0,2,0,0,2,0.0,#Div0,#Div0
attract,0,0,6,0,6,#Div0,#Div0,#Div0
developed,0,2,0,0,2,0.0,#Div0,#Div0
re,0,1,0,0,1,0.0,#Div0,#Div0
relative,0,0,1,0,1,#Div0,#Div0,#Div0
study,0,1,0,0,1,0.0,#Div0,#Div0
nourishing,0,2,0,0,2,0.0,#Div0,#Div0
cheap,0,0,1,0,1,#Div0,#Div0,#Div0
recite,0,1,0,0,1,0.0,#Div0,#Div0
cast,0,4,0,0,4,0.0,#Div0,#Div0
monarchical,0,1,0,0,1,0.0,#Div0,#Div0
peak,0,0,0,2,2,#Div0,0.0,#Div0
progress,0,0,0,2,2,#Div0,0.0,#Div0
sweep,0,1,0,0,1,0.0,#Div0,#Div0
fat,0,2,0,0,2,0.0,#Div0,#Div0
fourteenth,0,1,0,0,1,0.0,#Div0,#Div0
heavy,0,3,0,0,3,0.0,#Div0,#Div0
recall,0,3,0,0,3,0.0,#Div0,#Div0
act,0,5,0,0,5,0.0,#Div0,#Div0
anointed,0,1,0,0,1,0.0,#Div0,#Div0
prudent,0,1,0,0,1,0.0,#Div0,#Div0
current,0,3,8,0,11,0.0,#Div0,#Div0
zenith,0,0,0,2,2,#Div0,0.0,#Div0
collect,0,2,0,0,2,0.0,#Div0,#Div0
.decades,0,1,0,0,1,0.0,#Div0,#Div0
innocent,0,1,6,0,7,0.0,#Div0,#Div0
Net,0,1,0,0,1,0.0,#Div0,#Div0
sum,0,2,0,0,2,0.0,#Div0,#Div0
Going,0,1,0,0,1,0.0,#Div0,#Div0
condemn,0,1,0,0,1,0.0,#Div0,#Div0
angry,0,3,0,0,3,0.0,#Div0,#Div0
surrender,1,2,0,3,6,0.3333333333333333,0.25,0.28571428571428575
stand,0,4,0,0,4,0.0,#Div0,#Div0
dominate,1,3,0,0,4,0.25,1.0,0.4
parental,0,0,2,0,2,#Div0,#Div0,#Div0
conduct,0,2,0,0,2,0.0,#Div0,#Div0
hard,0,0,2,0,2,#Div0,#Div0,#Div0
exacts,0,0,0,1,1,#Div0,0.0,#Div0
appease,0,1,0,0,1,0.0,#Div0,#Div0
prior,0,0,1,0,1,#Div0,#Div0,#Div0
Assuming,0,0,2,0,2,#Div0,#Div0,#Div0
retreat,0,1,0,0,1,0.0,#Div0,#Div0
sacrifice,0,1,0,0,1,0.0,#Div0,#Div0
greases,0,0,0,2,2,#Div0,0.0,#Div0
altruistic,0,3,0,0,3,0.0,#Div0,#Div0
empower,0,5,0,0,5,0.0,#Div0,#Div0
speak,0,4,0,0,4,0.0,#Div0,#Div0
remarkable,0,0,1,0,1,#Div0,#Div0,#Div0
irrational,0,1,0,0,1,0.0,#Div0,#Div0
leading,0,1,1,0,2,0.0,#Div0,#Div0
solve,0,7,0,0,7,0.0,#Div0,#Div0
c,0,1,0,0,1,0.0,#Div0,#Div0
free,0,10,7,0,17,0.0,#Div0,#Div0
tangible,0,1,0,0,1,0.0,#Div0,#Div0
excess,0,1,0,0,1,0.0,#Div0,#Div0
corporate,0,5,2,0,7,0.0,#Div0,#Div0
automatic,0,0,1,0,1,#Div0,#Div0,#Div0
educate,0,6,0,0,6,0.0,#Div0,#Div0
trauma,0,2,0,0,2,0.0,#Div0,#Div0
govern,0,5,0,0,5,0.0,#Div0,#Div0
amazing,0,1,0,0,1,0.0,#Div0,#Div0
de-stable,0,1,0,0,1,0.0,#Div0,#Div0
disintegrated,0,0,0,1,1,#Div0,0.0,#Div0
withdraw,0,1,0,0,1,0.0,#Div0,#Div0
new-found,0,1,0,0,1,0.0,#Div0,#Div0
strengthening,0,0,0,12,12,#Div0,0.0,#Div0
civilian,0,2,0,0,2,0.0,#Div0,#Div0
venerate,1,0,0,0,1,1.0,1.0,1.0
produce,11,16,0,0,27,0.4074074074074074,1.0,0.5789473684210525
Second,0,2,0,0,2,0.0,#Div0,#Div0
Using,0,5,0,0,5,0.0,#Div0,#Div0
mega,0,1,0,0,1,0.0,#Div0,#Div0
escalate,0,1,0,0,1,0.0,#Div0,#Div0
ten-minute,0,1,0,0,1,0.0,#Div0,#Div0
whenever,0,1,0,0,1,0.0,#Div0,#Div0
deal,0,11,0,0,11,0.0,#Div0,#Div0
rural,0,2,1,0,3,0.0,#Div0,#Div0
deny,0,3,0,0,3,0.0,#Div0,#Div0
rely,0,2,0,0,2,0.0,#Div0,#Div0
gun-later,0,1,0,0,1,0.0,#Div0,#Div0
earn,0,8,0,0,8,0.0,#Div0,#Div0
multi-artist,0,2,0,0,2,0.0,#Div0,#Div0
predicate,0,1,0,0,1,0.0,#Div0,#Div0
cure,4,12,0,5,21,0.25,0.4444444444444444,0.32
convulse,0,1,0,0,1,0.0,#Div0,#Div0
story,0,0,0,1,1,#Div0,0.0,#Div0
cease,0,0,1,0,1,#Div0,#Div0,#Div0
Regarding,0,1,0,0,1,0.0,#Div0,#Div0
stipulate,0,1,0,0,1,0.0,#Div0,#Div0
omnibus,0,2,0,0,2,0.0,#Div0,#Div0
pool,0,0,0,4,4,#Div0,0.0,#Div0
find,0,14,9,0,23,0.0,#Div0,#Div0
obvious,0,0,1,0,1,#Div0,#Div0,#Div0
realize,0,9,0,0,9,0.0,#Div0,#Div0
circulation,0,0,0,2,2,#Div0,0.0,#Div0
pretax,0,1,0,0,1,0.0,#Div0,#Div0
manufacture,0,3,0,1,4,0.0,0.0,#Div0
trump,4,1,0,1,6,0.8,0.8,0.8000000000000002
shrink,1,0,0,0,1,1.0,1.0,1.0
game,0,0,0,1,1,#Div0,0.0,#Div0
bolster,0,3,0,0,3,0.0,#Div0,#Div0
liberal,0,3,2,0,5,0.0,#Div0,#Div0
appetites,0,0,0,1,1,#Div0,0.0,#Div0
loss,0,0,0,7,7,#Div0,0.0,#Div0
normal,0,1,0,0,1,0.0,#Div0,#Div0
future,0,0,5,0,5,#Div0,#Div0,#Div0
major,0,0,9,0,9,#Div0,#Div0,#Div0
torch,0,0,0,3,3,#Div0,0.0,#Div0
hype,0,1,0,0,1,0.0,#Div0,#Div0
frustrate,0,1,0,0,1,0.0,#Div0,#Div0
Tackling,1,0,0,0,1,1.0,1.0,1.0
campaign,0,1,0,1,2,0.0,0.0,#Div0
state,0,5,0,0,5,0.0,#Div0,#Div0
advanced,0,0,0,5,5,#Div0,0.0,#Div0
Following,0,1,0,0,1,0.0,#Div0,#Div0
old age,0,0,0,2,2,#Div0,0.0,#Div0
begrudge,0,1,0,0,1,0.0,#Div0,#Div0
sunshine,0,2,0,0,2,0.0,#Div0,#Div0
Direct,0,1,0,0,1,0.0,#Div0,#Div0
wait,0,1,0,0,1,0.0,#Div0,#Div0
choose,0,6,1,0,7,0.0,#Div0,#Div0
pit,0,0,0,1,1,#Div0,0.0,#Div0
entrepreneurial,0,1,0,0,1,0.0,#Div0,#Div0
recover,0,2,0,0,2,0.0,#Div0,#Div0
fine,0,0,0,2,2,#Div0,0.0,#Div0
Killing,3,1,0,0,4,0.75,1.0,0.8571428571428571
resist,3,6,0,0,9,0.3333333333333333,1.0,0.5
heighten,0,2,0,0,2,0.0,#Div0,#Div0
protest,0,2,0,0,2,0.0,#Div0,#Div0
upward,0,1,0,0,1,0.0,#Div0,#Div0
discourage,0,1,0,0,1,0.0,#Div0,#Div0
lock,0,3,0,0,3,0.0,#Div0,#Div0
median,0,2,0,0,2,0.0,#Div0,#Div0
resisted,0,0,0,2,2,#Div0,0.0,#Div0
Bad,0,1,0,0,1,0.0,#Div0,#Div0
recruit,0,1,0,0,1,0.0,#Div0,#Div0
overthrow,0,2,0,1,3,0.0,0.0,#Div0
broaden,0,1,0,0,1,0.0,#Div0,#Div0
dead,0,0,1,0,1,#Div0,#Div0,#Div0
reintegrate,0,1,0,0,1,0.0,#Div0,#Div0
wrench,0,1,0,0,1,0.0,#Div0,#Div0
cliff,0,0,0,2,2,#Div0,0.0,#Div0
're,0,6,0,0,6,0.0,#Div0,#Div0
empathize,0,1,0,0,1,0.0,#Div0,#Div0
learned,0,3,0,0,3,0.0,#Div0,#Div0
business-model,0,3,0,0,3,0.0,#Div0,#Div0
universal,0,0,1,0,1,#Div0,#Div0,#Div0
late,0,1,0,0,1,0.0,#Div0,#Div0
selling,0,0,0,3,3,#Div0,0.0,#Div0
try,0,37,0,0,37,0.0,#Div0,#Div0
devote,0,2,0,0,2,0.0,#Div0,#Div0
first-round,0,1,0,0,1,0.0,#Div0,#Div0
PowerPoint,0,1,0,0,1,0.0,#Div0,#Div0
willful,0,1,0,0,1,0.0,#Div0,#Div0
admonish,0,1,0,0,1,0.0,#Div0,#Div0
abdicate,0,1,0,0,1,0.0,#Div0,#Div0
enable,0,2,0,0,2,0.0,#Div0,#Div0
almighty,0,1,0,0,1,0.0,#Div0,#Div0
infection,0,0,0,1,1,#Div0,0.0,#Div0
achievement,0,1,0,0,1,0.0,#Div0,#Div0
retreated,0,0,0,2,2,#Div0,0.0,#Div0
cultivate,0,1,0,0,1,0.0,#Div0,#Div0
over-do,0,1,0,0,1,0.0,#Div0,#Div0
outside,0,0,3,0,3,#Div0,#Div0,#Div0
vast,0,2,4,0,6,0.0,#Div0,#Div0
daily,0,0,1,0,1,#Div0,#Div0,#Div0
international,0,0,13,0,13,#Div0,#Div0,#Div0
emergence,0,0,0,1,1,#Div0,0.0,#Div0
rule,0,5,0,0,5,0.0,#Div0,#Div0
moral,0,0,1,0,1,#Div0,#Div0,#Div0
plummet,0,2,0,0,2,0.0,#Div0,#Div0
orientate,0,1,0,0,1,0.0,#Div0,#Div0
heterogeneous,0,2,0,0,2,0.0,#Div0,#Div0
freshman,0,2,0,0,2,0.0,#Div0,#Div0
register,0,1,0,0,1,0.0,#Div0,#Div0
communal,0,1,0,0,1,0.0,#Div0,#Div0
Besieges,0,0,0,1,1,#Div0,0.0,#Div0
arise,0,1,0,0,1,0.0,#Div0,#Div0
marry,0,2,0,0,2,0.0,#Div0,#Div0
ban,0,8,0,0,8,0.0,#Div0,#Div0
hopeful,0,2,0,0,2,0.0,#Div0,#Div0
foretell,0,1,0,0,1,0.0,#Div0,#Div0
conflicts,0,0,0,1,1,#Div0,0.0,#Div0
consume,0,1,0,0,1,0.0,#Div0,#Div0
tailor,0,1,0,0,1,0.0,#Div0,#Div0
bondage,0,0,0,2,2,#Div0,0.0,#Div0
child,0,1,0,0,1,0.0,#Div0,#Div0
flash,0,1,0,0,1,0.0,#Div0,#Div0
pond,0,0,0,2,2,#Div0,0.0,#Div0
cured,0,0,0,1,1,#Div0,0.0,#Div0
utilitarian,0,1,0,0,1,0.0,#Div0,#Div0
cede,0,1,0,0,1,0.0,#Div0,#Div0
depth,0,0,0,5,5,#Div0,0.0,#Div0
deep,0,0,1,0,1,#Div0,#Div0,#Div0
instil,0,3,0,0,3,0.0,#Div0,#Div0
safeguard,1,2,0,0,3,0.3333333333333333,1.0,0.5
complex,0,0,1,0,1,#Div0,#Div0,#Div0
joint,0,0,2,0,2,#Div0,#Div0,#Div0
noticeable,0,1,0,0,1,0.0,#Div0,#Div0
combating,0,0,0,2,2,#Div0,0.0,#Div0
indicate,0,1,0,0,1,0.0,#Div0,#Div0
peaceful,0,4,0,0,4,0.0,#Div0,#Div0
announce,0,2,0,0,2,0.0,#Div0,#Div0
impairs,0,0,0,1,1,#Div0,0.0,#Div0
distribute,0,1,0,0,1,0.0,#Div0,#Div0
base,0,9,0,0,9,0.0,#Div0,#Div0
funny,0,1,1,0,2,0.0,#Div0,#Div0
create,4,24,0,0,28,0.14285714285714285,1.0,0.25
modern,0,1,3,0,4,0.0,#Div0,#Div0
fire,0,0,0,1,1,#Div0,0.0,#Div0
drown,0,1,0,0,1,0.0,#Div0,#Div0
religion,0,0,0,2,2,#Div0,0.0,#Div0
analyze,0,1,1,0,2,0.0,#Div0,#Div0
secretive,0,1,0,0,1,0.0,#Div0,#Div0
decreased,0,0,0,3,3,#Div0,0.0,#Div0
anonymous,0,3,0,0,3,0.0,#Div0,#Div0
judicious,0,1,0,0,1,0.0,#Div0,#Div0
imaginative,0,1,0,0,1,0.0,#Div0,#Div0
loosen,0,1,0,0,1,0.0,#Div0,#Div0
etc,0,2,0,0,2,0.0,#Div0,#Div0
religious,0,0,1,0,1,#Div0,#Div0,#Div0
Religious,0,1,0,0,1,0.0,#Div0,#Div0
confuse,0,2,0,0,2,0.0,#Div0,#Div0
exploits,0,0,0,1,1,#Div0,0.0,#Div0
punish,2,5,0,0,7,0.2857142857142857,1.0,0.4444444444444445
damages,0,0,0,2,2,#Div0,0.0,#Div0
quiet,0,0,1,0,1,#Div0,#Div0,#Div0
hope,0,4,0,0,4,0.0,#Div0,#Div0
mislead,0,2,0,0,2,0.0,#Div0,#Div0
approve,0,3,1,0,4,0.0,#Div0,#Div0
God father,0,0,0,2,2,#Div0,0.0,#Div0
recommend,0,2,0,0,2,0.0,#Div0,#Div0
success,0,0,0,1,1,#Div0,0.0,#Div0
Hastily-passed,0,2,0,0,2,0.0,#Div0,#Div0
anti-gun,0,11,0,0,11,0.0,#Div0,#Div0
give up,0,0,0,3,3,#Div0,0.0,#Div0
suggest,0,8,0,0,8,0.0,#Div0,#Div0
build,0,7,3,0,10,0.0,#Div0,#Div0
idolize,4,0,0,0,4,1.0,1.0,1.0
truly,0,1,0,0,1,0.0,#Div0,#Div0
affirm,0,1,0,0,1,0.0,#Div0,#Div0
revoke,0,1,0,0,1,0.0,#Div0,#Div0
devastation,0,0,0,3,3,#Div0,0.0,#Div0
common,0,0,5,0,5,#Div0,#Div0,#Div0
Understanding,0,1,1,0,2,0.0,#Div0,#Div0
answer,0,1,0,0,1,0.0,#Div0,#Div0
re-celebrate,0,2,0,0,2,0.0,#Div0,#Div0
killed,0,0,0,4,4,#Div0,0.0,#Div0
pledge,0,1,0,0,1,0.0,#Div0,#Div0
allocate,0,1,0,0,1,0.0,#Div0,#Div0
wealth,0,5,0,0,5,0.0,#Div0,#Div0
weeds,0,0,0,1,1,#Div0,0.0,#Div0
little,0,3,4,0,7,0.0,#Div0,#Div0
urgent,0,1,0,0,1,0.0,#Div0,#Div0
pro-SSM,0,1,0,0,1,0.0,#Div0,#Div0
cornerstone,0,0,0,1,1,#Div0,0.0,#Div0
mindless,0,2,0,0,2,0.0,#Div0,#Div0
reintroduce,0,1,0,0,1,0.0,#Div0,#Div0
stole,0,0,0,10,10,#Div0,0.0,#Div0
inflated,0,1,0,0,1,0.0,#Div0,#Div0
experimented,0,0,0,4,4,#Div0,0.0,#Div0
happiness,0,1,0,0,1,0.0,#Div0,#Div0
put,0,16,0,0,16,0.0,#Div0,#Div0
sent,0,1,0,0,1,0.0,#Div0,#Div0
affect,0,1,1,0,2,0.0,#Div0,#Div0
tighten,1,0,0,0,1,1.0,1.0,1.0
prefer,0,2,0,0,2,0.0,#Div0,#Div0
log,0,1,0,0,1,0.0,#Div0,#Div0
Israeli,0,1,1,0,2,0.0,#Div0,#Div0
muslim,0,1,0,0,1,0.0,#Div0,#Div0
convenient,0,1,0,0,1,0.0,#Div0,#Div0
show,0,22,0,0,22,0.0,#Div0,#Div0
cubic,0,1,0,0,1,0.0,#Div0,#Div0
list,0,1,0,0,1,0.0,#Div0,#Div0
open,0,3,1,0,4,0.0,#Div0,#Div0
compromise,0,1,0,0,1,0.0,#Div0,#Div0
multi-member,0,1,0,0,1,0.0,#Div0,#Div0
project,0,1,0,0,1,0.0,#Div0,#Div0
filthy,0,1,0,0,1,0.0,#Div0,#Div0
taxable,0,3,0,0,3,0.0,#Div0,#Div0
plant,0,0,0,2,2,#Div0,0.0,#Div0
domesticate,0,1,0,0,1,0.0,#Div0,#Div0
Western,0,5,1,0,6,0.0,#Div0,#Div0
intend,0,6,0,0,6,0.0,#Div0,#Div0
implement,0,2,0,0,2,0.0,#Div0,#Div0
increase,7,23,0,1,31,0.23333333333333334,0.875,0.3684210526315789
suspend,0,1,0,0,1,0.0,#Div0,#Div0
hate,0,1,0,0,1,0.0,#Div0,#Div0
hyper,0,2,0,0,2,0.0,#Div0,#Div0
efficient,0,1,1,0,2,0.0,#Div0,#Div0
entrance,0,1,0,0,1,0.0,#Div0,#Div0
northern,0,2,0,0,2,0.0,#Div0,#Div0
substance,0,1,0,0,1,0.0,#Div0,#Div0
supporting,0,0,0,2,2,#Div0,0.0,#Div0
ultraconservative,0,1,0,0,1,0.0,#Div0,#Div0
educational,0,1,1,0,2,0.0,#Div0,#Div0
lit,0,1,0,0,1,0.0,#Div0,#Div0
left,0,4,0,0,4,0.0,#Div0,#Div0
anyways,0,1,0,0,1,0.0,#Div0,#Div0
appear,0,3,1,0,4,0.0,#Div0,#Div0
investigational,0,1,0,0,1,0.0,#Div0,#Div0
procedural,0,1,0,0,1,0.0,#Div0,#Div0
meet,0,6,0,0,6,0.0,#Div0,#Div0
anti-democratic,0,1,0,0,1,0.0,#Div0,#Div0
peculiar,0,1,0,0,1,0.0,#Div0,#Div0
uprooted,0,1,0,0,1,0.0,#Div0,#Div0
soil,0,2,0,0,2,0.0,#Div0,#Div0
get,0,53,0,0,53,0.0,#Div0,#Div0
restrains,0,0,0,3,3,#Div0,0.0,#Div0
infests,0,0,0,2,2,#Div0,0.0,#Div0
rocket,0,3,0,0,3,0.0,#Div0,#Div0
abundant,0,1,0,0,1,0.0,#Div0,#Div0
gubernatorial,0,1,0,0,1,0.0,#Div0,#Div0
feminist,0,0,2,0,2,#Div0,#Div0,#Div0
stay,0,3,0,0,3,0.0,#Div0,#Div0
IS,0,2,1,0,3,0.0,#Div0,#Div0
treat,0,1,0,0,1,0.0,#Div0,#Div0
rape,0,3,0,4,7,0.0,0.0,#Div0
astute,0,1,0,0,1,0.0,#Div0,#Div0
frame,0,1,0,0,1,0.0,#Div0,#Div0
mutual,0,0,1,0,1,#Div0,#Div0,#Div0
exact,0,1,2,0,3,0.0,#Div0,#Div0
backbone,0,0,0,4,4,#Div0,0.0,#Div0
stylish,0,1,0,0,1,0.0,#Div0,#Div0
advertise,0,2,0,0,2,0.0,#Div0,#Div0
practical,0,0,2,0,2,#Div0,#Div0,#Div0
machine-gun,0,1,0,0,1,0.0,#Div0,#Div0
ratify,0,1,0,0,1,0.0,#Div0,#Div0
tie,0,1,0,0,1,0.0,#Div0,#Div0
surround,0,2,0,0,2,0.0,#Div0,#Div0
drunken,0,1,0,0,1,0.0,#Div0,#Div0
addiction,0,0,0,12,12,#Div0,0.0,#Div0
harms,0,0,0,4,4,#Div0,0.0,#Div0
abject,0,2,0,0,2,0.0,#Div0,#Div0
victories,0,0,0,1,1,#Div0,0.0,#Div0
out,0,3,0,0,3,0.0,#Div0,#Div0
climb,0,2,0,0,2,0.0,#Div0,#Div0
lasting,0,2,0,0,2,0.0,#Div0,#Div0
trail,0,0,0,1,1,#Div0,0.0,#Div0
unexpected,0,0,3,0,3,#Div0,#Div0,#Div0
mag,0,1,0,0,1,0.0,#Div0,#Div0
worry,0,1,0,0,1,0.0,#Div0,#Div0
birth,0,0,0,4,4,#Div0,0.0,#Div0
proven,0,2,0,0,2,0.0,#Div0,#Div0
aim,0,2,0,0,2,0.0,#Div0,#Div0
capitalist,0,2,0,0,2,0.0,#Div0,#Div0
supply,0,3,0,0,3,0.0,#Div0,#Div0
rise,0,6,0,0,6,0.0,#Div0,#Div0
shadow,0,1,0,0,1,0.0,#Div0,#Div0
degree,0,1,0,0,1,0.0,#Div0,#Div0
set,0,5,0,0,5,0.0,#Div0,#Div0
thwart,0,1,0,0,1,0.0,#Div0,#Div0
military,0,1,7,0,8,0.0,#Div0,#Div0
fertilizer,0,0,0,1,1,#Div0,0.0,#Div0
should.Why,0,1,0,0,1,0.0,#Div0,#Div0
illegitimate,0,1,0,0,1,0.0,#Div0,#Div0
Assyrian,0,1,0,0,1,0.0,#Div0,#Div0
donate,0,1,0,0,1,0.0,#Div0,#Div0
Defeats,0,0,0,1,1,#Div0,0.0,#Div0
sails,0,0,0,1,1,#Div0,0.0,#Div0
design,0,13,0,0,13,0.0,#Div0,#Div0
Each-based,0,1,0,0,1,0.0,#Div0,#Div0
seem,0,21,0,0,21,0.0,#Div0,#Div0
presidential,0,3,4,0,7,0.0,#Div0,#Div0
proportion,0,1,0,0,1,0.0,#Div0,#Div0
ethical,0,0,1,0,1,#Div0,#Div0,#Div0
honor,0,1,0,0,1,0.0,#Div0,#Div0
bully-by-prove,0,2,0,0,2,0.0,#Div0,#Div0
long,0,0,6,0,6,#Div0,#Div0,#Div0
loses,0,0,0,2,2,#Div0,0.0,#Div0
true,0,2,4,0,6,0.0,#Div0,#Div0
breathe,0,1,0,0,1,0.0,#Div0,#Div0
prey,0,2,0,1,3,0.0,0.0,#Div0
attacked,0,0,0,4,4,#Div0,0.0,#Div0
cooling,0,0,0,2,2,#Div0,0.0,#Div0
chronic,0,0,1,0,1,#Div0,#Div0,#Div0
injures,0,0,0,1,1,#Div0,0.0,#Div0
branches,0,0,0,1,1,#Div0,0.0,#Div0
ardent,0,1,0,0,1,0.0,#Div0,#Div0
nan,0,0,0,1,1,#Div0,0.0,#Div0
bad,0,1,4,0,5,0.0,#Div0,#Div0
dance,0,3,0,0,3,0.0,#Div0,#Div0
simple,0,0,4,0,4,#Div0,#Div0,#Div0
fever,0,0,0,1,1,#Div0,0.0,#Div0
alike,0,1,0,0,1,0.0,#Div0,#Div0
collectible,0,1,0,0,1,0.0,#Div0,#Div0
Shutting,0,1,0,0,1,0.0,#Div0,#Div0
refine,1,0,0,0,1,1.0,1.0,1.0
cultural-knitted,0,1,0,0,1,0.0,#Div0,#Div0
potent,0,1,0,0,1,0.0,#Div0,#Div0
run,0,6,0,0,6,0.0,#Div0,#Div0
prompt,0,2,0,0,2,0.0,#Div0,#Div0
idiocy,0,1,0,0,1,0.0,#Div0,#Div0
jump,0,1,0,0,1,0.0,#Div0,#Div0
consecutive,0,1,0,0,1,0.0,#Div0,#Div0
stop,0,17,0,0,17,0.0,#Div0,#Div0
bone,0,0,0,2,2,#Div0,0.0,#Div0
classic,0,2,2,0,4,0.0,#Div0,#Div0
