token,tp_cases,fp_cases,tn_cases,fn_cases,total_cases,precision,recall,f1-score
aka,0,0,1,0,1,#Div0,#Div0,#Div0
complete,0,0,6,0,6,#Div0,#Div0,#Div0
mandate,0,0,1,0,1,#Div0,#Div0,#Div0
advertise,0,0,2,0,2,#Div0,#Div0,#Div0
oral,0,0,1,0,1,#Div0,#Div0,#Div0
structural,0,0,1,0,1,#Div0,#Div0,#Div0
exacerbate,0,0,5,0,5,#Div0,#Div0,#Div0
reject,0,0,2,0,2,#Div0,#Div0,#Div0
destroying,0,0,0,4,4,#Div0,0.0,#Div0
truly,0,0,1,0,1,#Div0,#Div0,#Div0
impose,0,0,8,0,8,#Div0,#Div0,#Div0
lull,0,0,1,0,1,#Div0,#Div0,#Div0
crank,0,0,1,0,1,#Div0,#Div0,#Div0
hello,0,0,1,0,1,#Div0,#Div0,#Div0
start,0,0,9,0,9,#Div0,#Div0,#Div0
Many,0,0,4,0,4,#Div0,#Div0,#Div0
seamless,0,0,1,0,1,#Div0,#Div0,#Div0
heightened,0,0,1,0,1,#Div0,#Div0,#Div0
anticipate,0,0,2,0,2,#Div0,#Div0,#Div0
Welcome,0,0,1,0,1,#Div0,#Div0,#Div0
help,0,0,36,0,36,#Div0,#Div0,#Div0
rival,0,0,1,0,1,#Div0,#Div0,#Div0
vote,0,0,14,0,14,#Div0,#Div0,#Div0
pursue,0,0,1,0,1,#Div0,#Div0,#Div0
force,0,0,4,0,4,#Div0,#Div0,#Div0
modern,0,0,4,0,4,#Div0,#Div0,#Div0
Complementing,0,0,1,0,1,#Div0,#Div0,#Div0
potent,0,0,1,0,1,#Div0,#Div0,#Div0
past,0,0,4,0,4,#Div0,#Div0,#Div0
realms,0,0,0,1,1,#Div0,0.0,#Div0
want,0,0,37,0,37,#Div0,#Div0,#Div0
British,0,0,5,0,5,#Div0,#Div0,#Div0
establish,0,0,3,0,3,#Div0,#Div0,#Div0
command,0,0,0,2,2,#Div0,0.0,#Div0
pure,0,0,1,0,1,#Div0,#Div0,#Div0
first,0,0,15,0,15,#Div0,#Div0,#Div0
over-do,0,0,1,0,1,#Div0,#Div0,#Div0
investigate,0,0,1,0,1,#Div0,#Div0,#Div0
sell,0,0,14,3,17,#Div0,0.0,#Div0
alleviation,0,0,0,2,2,#Div0,0.0,#Div0
tribute,0,0,1,0,1,#Div0,#Div0,#Div0
talk,0,6,1,0,7,0.0,#Div0,#Div0
flee,0,0,1,0,1,#Div0,#Div0,#Div0
mimic,0,0,1,0,1,#Div0,#Div0,#Div0
fit,0,0,2,0,2,#Div0,#Div0,#Div0
gain,0,0,2,0,2,#Div0,#Div0,#Div0
hard,0,0,2,0,2,#Div0,#Div0,#Div0
young,0,0,6,2,8,#Div0,0.0,#Div0
faceless,0,0,1,0,1,#Div0,#Div0,#Div0
apply,0,0,3,0,3,#Div0,#Div0,#Div0
injure,0,0,1,0,1,#Div0,#Div0,#Div0
cabinet,0,0,1,0,1,#Div0,#Div0,#Div0
extreme,0,0,8,0,8,#Div0,#Div0,#Div0
depict,0,1,0,0,1,0.0,#Div0,#Div0
countless,0,0,1,0,1,#Div0,#Div0,#Div0
undo,0,0,1,0,1,#Div0,#Div0,#Div0
bold-faced,0,0,1,0,1,#Div0,#Div0,#Div0
deter,0,0,2,0,2,#Div0,#Div0,#Div0
nut,0,0,2,0,2,#Div0,#Div0,#Div0
favorite,0,0,1,0,1,#Div0,#Div0,#Div0
general,0,0,8,0,8,#Div0,#Div0,#Div0
Democratic,0,0,10,0,10,#Div0,#Div0,#Div0
Photographed,0,0,1,0,1,#Div0,#Div0,#Div0
regulate,0,0,3,0,3,#Div0,#Div0,#Div0
lifelong,0,0,1,0,1,#Div0,#Div0,#Div0
avoid,0,0,2,0,2,#Div0,#Div0,#Div0
malicious,0,0,1,0,1,#Div0,#Div0,#Div0
forced,0,0,1,0,1,#Div0,#Div0,#Div0
wing,0,0,4,0,4,#Div0,#Div0,#Div0
necessary,0,0,4,0,4,#Div0,#Div0,#Div0
TAGS,0,0,1,0,1,#Div0,#Div0,#Div0
stunt,0,0,1,0,1,#Div0,#Div0,#Div0
imply,0,0,1,0,1,#Div0,#Div0,#Div0
nationalized,0,0,1,0,1,#Div0,#Div0,#Div0
jeopardize,0,0,2,0,2,#Div0,#Div0,#Div0
non-profit,0,0,3,0,3,#Div0,#Div0,#Div0
.I,0,0,1,0,1,#Div0,#Div0,#Div0
large,0,0,5,0,5,#Div0,#Div0,#Div0
material,0,0,2,0,2,#Div0,#Div0,#Div0
figure,0,0,2,0,2,#Div0,#Div0,#Div0
statistical,0,0,2,0,2,#Div0,#Div0,#Div0
individual,0,0,14,0,14,#Div0,#Div0,#Div0
need,0,0,30,0,30,#Div0,#Div0,#Div0
southern,0,0,1,0,1,#Div0,#Div0,#Div0
tight,0,0,1,0,1,#Div0,#Div0,#Div0
user-friendly,0,0,1,0,1,#Div0,#Div0,#Div0
hinders,0,0,0,1,1,#Div0,0.0,#Div0
immediate,0,0,1,0,1,#Div0,#Div0,#Div0
partake,0,0,1,0,1,#Div0,#Div0,#Div0
impacts,0,0,0,1,1,#Div0,0.0,#Div0
roll,0,0,3,0,3,#Div0,#Div0,#Div0
maim,0,0,1,0,1,#Div0,#Div0,#Div0
foretell,0,0,1,0,1,#Div0,#Div0,#Div0
crumble,0,0,1,0,1,#Div0,#Div0,#Div0
creep,0,1,0,0,1,0.0,#Div0,#Div0
safer,0,0,1,0,1,#Div0,#Div0,#Div0
executive,0,0,3,0,3,#Div0,#Div0,#Div0
muslim,0,0,1,0,1,#Div0,#Div0,#Div0
end,0,0,6,0,6,#Div0,#Div0,#Div0
design,0,0,13,0,13,#Div0,#Div0,#Div0
argue,0,0,14,0,14,#Div0,#Div0,#Div0
ratify,0,0,1,0,1,#Div0,#Div0,#Div0
additional,0,0,5,0,5,#Div0,#Div0,#Div0
preferred,0,0,2,0,2,#Div0,#Div0,#Div0
detailed,0,0,1,0,1,#Div0,#Div0,#Div0
aggregate,0,0,1,0,1,#Div0,#Div0,#Div0
broaden,0,0,1,0,1,#Div0,#Div0,#Div0
stolen,0,0,0,1,1,#Div0,0.0,#Div0
sum,0,0,2,0,2,#Div0,#Div0,#Div0
separate,0,0,3,0,3,#Div0,#Div0,#Div0
Surrender,0,0,0,1,1,#Div0,0.0,#Div0
fee,0,0,3,0,3,#Div0,#Div0,#Div0
claim,0,0,16,0,16,#Div0,#Div0,#Div0
oppress,0,0,2,0,2,#Div0,#Div0,#Div0
Take,0,0,2,0,2,#Div0,#Div0,#Div0
Get,0,0,1,0,1,#Div0,#Div0,#Div0
attack,24,14,15,11,64,0.631578947368421,0.6857142857142857,0.6575342465753424
LOVE,0,0,1,0,1,#Div0,#Div0,#Div0
radical,0,0,1,0,1,#Div0,#Div0,#Div0
mayoral,0,0,2,0,2,#Div0,#Div0,#Div0
work,0,6,23,0,29,0.0,#Div0,#Div0
Draconian,0,0,3,0,3,#Div0,#Div0,#Div0
Murdering,0,0,0,1,1,#Div0,0.0,#Div0
side,0,0,1,0,1,#Div0,#Div0,#Div0
pervert,0,0,1,0,1,#Div0,#Div0,#Div0
feminist,0,0,2,0,2,#Div0,#Div0,#Div0
boil,0,1,0,0,1,0.0,#Div0,#Div0
ardent,0,0,1,0,1,#Div0,#Div0,#Div0
faith,0,0,1,0,1,#Div0,#Div0,#Div0
myth,0,0,0,1,1,#Div0,0.0,#Div0
cheap,0,0,1,0,1,#Div0,#Div0,#Div0
illicit,0,0,1,0,1,#Div0,#Div0,#Div0
positive,0,0,2,0,2,#Div0,#Div0,#Div0
industrial,0,0,2,0,2,#Div0,#Div0,#Div0
inadequate,0,0,1,0,1,#Div0,#Div0,#Div0
happy,0,0,1,0,1,#Div0,#Div0,#Div0
successful,0,0,2,0,2,#Div0,#Div0,#Div0
legislate,0,0,1,0,1,#Div0,#Div0,#Div0
Starting,0,0,1,0,1,#Div0,#Div0,#Div0
limit,0,0,4,0,4,#Div0,#Div0,#Div0
launch,0,0,2,0,2,#Div0,#Div0,#Div0
self-righteous,0,0,3,0,3,#Div0,#Div0,#Div0
invite,0,0,1,0,1,#Div0,#Div0,#Div0
love,0,0,1,0,1,#Div0,#Div0,#Div0
theft,0,0,3,0,3,#Div0,#Div0,#Div0
plan,0,0,1,0,1,#Div0,#Div0,#Div0
spark,0,0,1,0,1,#Div0,#Div0,#Div0
threaten,0,0,9,1,10,#Div0,0.0,#Div0
sponsor,0,0,1,0,1,#Div0,#Div0,#Div0
Jewish,0,0,1,0,1,#Div0,#Div0,#Div0
perpetrate,0,0,1,0,1,#Div0,#Div0,#Div0
fight,16,14,38,35,103,0.5333333333333333,0.3137254901960784,0.3950617283950617
preclude,0,0,1,0,1,#Div0,#Div0,#Div0
etc,0,0,2,0,2,#Div0,#Div0,#Div0
redistribute,0,0,1,0,1,#Div0,#Div0,#Div0
hope,0,0,4,0,4,#Div0,#Div0,#Div0
hyper,0,0,2,0,2,#Div0,#Div0,#Div0
hide,0,0,3,0,3,#Div0,#Div0,#Div0
fourteenth,0,0,1,0,1,#Div0,#Div0,#Div0
Chinese,0,0,3,0,3,#Div0,#Div0,#Div0
approach,0,0,2,0,2,#Div0,#Div0,#Div0
dont,0,0,2,0,2,#Div0,#Div0,#Div0
reach,0,0,6,0,6,#Div0,#Div0,#Div0
correlate,0,0,1,0,1,#Div0,#Div0,#Div0
similar,0,0,2,0,2,#Div0,#Div0,#Div0
laissez-faire,0,0,1,0,1,#Div0,#Div0,#Div0
wear,0,0,1,0,1,#Div0,#Div0,#Div0
fell,0,0,2,1,3,#Div0,0.0,#Div0
cliff,0,0,0,2,2,#Div0,0.0,#Div0
market,0,0,2,0,2,#Div0,#Div0,#Div0
increases,0,0,0,1,1,#Div0,0.0,#Div0
cool,0,2,0,0,2,0.0,#Div0,#Div0
pressing,0,0,2,0,2,#Div0,#Div0,#Div0
terroristic,0,0,2,0,2,#Div0,#Div0,#Div0
recommend,0,0,2,0,2,#Div0,#Div0,#Div0
belong,0,0,2,0,2,#Div0,#Div0,#Div0
do-good,0,0,1,0,1,#Div0,#Div0,#Div0
legislative,0,0,4,0,4,#Div0,#Div0,#Div0
infest,0,0,2,0,2,#Div0,#Div0,#Div0
enslave,0,3,2,2,7,0.0,0.0,#Div0
prompt,0,0,2,0,2,#Div0,#Div0,#Div0
mental,0,0,6,0,6,#Div0,#Div0,#Div0
import,0,0,1,0,1,#Div0,#Div0,#Div0
developed,0,0,2,0,2,#Div0,#Div0,#Div0
sink,0,0,2,0,2,#Div0,#Div0,#Div0
honor,0,0,1,0,1,#Div0,#Div0,#Div0
uprooted,0,0,1,0,1,#Div0,#Div0,#Div0
extort,0,0,3,0,3,#Div0,#Div0,#Div0
growth,0,0,0,1,1,#Div0,0.0,#Div0
negate,0,0,1,0,1,#Div0,#Div0,#Div0
ship,0,0,1,0,1,#Div0,#Div0,#Div0
land,0,0,2,0,2,#Div0,#Div0,#Div0
first-round,0,0,1,0,1,#Div0,#Div0,#Div0
beneficial,0,0,2,0,2,#Div0,#Div0,#Div0
former,0,0,7,0,7,#Div0,#Div0,#Div0
thin,0,0,1,0,1,#Div0,#Div0,#Div0
report,0,0,3,0,3,#Div0,#Div0,#Div0
ten,0,0,1,0,1,#Div0,#Div0,#Div0
M-4,0,0,1,0,1,#Div0,#Div0,#Div0
lobby,0,0,1,0,1,#Div0,#Div0,#Div0
cubic,0,0,1,0,1,#Div0,#Div0,#Div0
technical,0,0,2,0,2,#Div0,#Div0,#Div0
assault-weapon,0,0,1,0,1,#Div0,#Div0,#Div0
organize,0,0,6,0,6,#Div0,#Div0,#Div0
agree,0,0,12,0,12,#Div0,#Div0,#Div0
North-central,0,0,1,0,1,#Div0,#Div0,#Div0
fresh,0,0,1,0,1,#Div0,#Div0,#Div0
infect,0,0,2,0,2,#Div0,#Div0,#Div0
afflict,0,1,0,0,1,0.0,#Div0,#Div0
buy,0,0,9,2,11,#Div0,0.0,#Div0
substantial,0,0,1,0,1,#Div0,#Div0,#Div0
sentence,0,0,1,0,1,#Div0,#Div0,#Div0
bad,0,0,5,0,5,#Div0,#Div0,#Div0
double,0,0,5,0,5,#Div0,#Div0,#Div0
basic,0,0,6,0,6,#Div0,#Div0,#Div0
found,0,0,4,0,4,#Div0,#Div0,#Div0
Swedish,0,0,1,0,1,#Div0,#Div0,#Div0
suggest,0,0,8,0,8,#Div0,#Div0,#Div0
round,0,0,2,0,2,#Div0,#Div0,#Div0
oppression,0,0,0,1,1,#Div0,0.0,#Div0
retired,0,0,2,0,2,#Div0,#Div0,#Div0
generous,0,0,2,0,2,#Div0,#Div0,#Div0
continue,0,0,24,0,24,#Div0,#Div0,#Div0
visit,0,0,1,0,1,#Div0,#Div0,#Div0
Recalled,0,0,1,0,1,#Div0,#Div0,#Div0
swim,0,0,2,0,2,#Div0,#Div0,#Div0
WalMart,0,0,1,0,1,#Div0,#Div0,#Div0
funny,0,0,2,0,2,#Div0,#Div0,#Div0
voluntary,0,0,5,0,5,#Div0,#Div0,#Div0
permanent,0,0,3,0,3,#Div0,#Div0,#Div0
save,0,0,4,0,4,#Div0,#Div0,#Div0
say,0,0,81,0,81,#Div0,#Div0,#Div0
support,0,0,27,2,29,#Div0,0.0,#Div0
anticipated,0,0,1,0,1,#Div0,#Div0,#Div0
derail,0,0,1,0,1,#Div0,#Div0,#Div0
reconcile,0,0,1,0,1,#Div0,#Div0,#Div0
mark,0,0,1,0,1,#Div0,#Div0,#Div0
'm,0,0,14,0,14,#Div0,#Div0,#Div0
study,0,0,1,0,1,#Div0,#Div0,#Div0
persuade,0,0,1,0,1,#Div0,#Div0,#Div0
longtime,0,0,2,0,2,#Div0,#Div0,#Div0
plastic,0,0,1,0,1,#Div0,#Div0,#Div0
distinct,0,0,1,0,1,#Div0,#Div0,#Div0
burden,0,0,6,1,7,#Div0,0.0,#Div0
specialize,0,0,2,0,2,#Div0,#Div0,#Div0
sign,0,0,1,0,1,#Div0,#Div0,#Div0
affirm,0,0,1,0,1,#Div0,#Div0,#Div0
happiness,0,0,1,0,1,#Div0,#Div0,#Div0
better,0,0,2,0,2,#Div0,#Div0,#Div0
freak,0,0,1,0,1,#Div0,#Div0,#Div0
confer,0,0,1,0,1,#Div0,#Div0,#Div0
hold,0,0,15,0,15,#Div0,#Div0,#Div0
purport,0,0,1,0,1,#Div0,#Div0,#Div0
bully-by-prove,0,0,2,0,2,#Div0,#Div0,#Div0
select,0,0,1,0,1,#Div0,#Div0,#Div0
non-violent,0,0,2,0,2,#Div0,#Div0,#Div0
divide,0,0,4,0,4,#Div0,#Div0,#Div0
commit,0,0,4,0,4,#Div0,#Div0,#Div0
lower,0,0,3,0,3,#Div0,#Div0,#Div0
count,0,0,1,0,1,#Div0,#Div0,#Div0
proven,0,0,2,0,2,#Div0,#Div0,#Div0
socialized,0,0,1,0,1,#Div0,#Div0,#Div0
sunshine,0,0,2,0,2,#Div0,#Div0,#Div0
happen,0,0,5,0,5,#Div0,#Div0,#Div0
right,0,0,3,0,3,#Div0,#Div0,#Div0
promise,0,0,2,0,2,#Div0,#Div0,#Div0
attacking,0,0,0,10,10,#Div0,0.0,#Div0
regional,0,0,2,0,2,#Div0,#Div0,#Div0
et,0,0,1,0,1,#Div0,#Div0,#Div0
non-repayable,0,0,1,0,1,#Div0,#Div0,#Div0
wide-ranging,0,0,2,0,2,#Div0,#Div0,#Div0
sit,0,0,2,0,2,#Div0,#Div0,#Div0
Courting,0,0,1,0,1,#Div0,#Div0,#Div0
impair,0,0,1,0,1,#Div0,#Div0,#Div0
fighting,0,0,0,12,12,#Div0,0.0,#Div0
productive,0,0,6,0,6,#Div0,#Div0,#Div0
better-off,0,0,1,0,1,#Div0,#Div0,#Div0
gloss,0,0,1,0,1,#Div0,#Div0,#Div0
commission,0,0,1,0,1,#Div0,#Div0,#Div0
contemplate,0,0,2,0,2,#Div0,#Div0,#Div0
standard,0,0,1,0,1,#Div0,#Div0,#Div0
trillion-dollar,0,0,1,0,1,#Div0,#Div0,#Div0
profound,0,0,1,0,1,#Div0,#Div0,#Div0
affluence,0,0,1,0,1,#Div0,#Div0,#Div0
collar,0,0,1,0,1,#Div0,#Div0,#Div0
pre-empty,0,0,1,0,1,#Div0,#Div0,#Div0
PowerPoint,0,0,1,0,1,#Div0,#Div0,#Div0
outlaw,0,0,1,0,1,#Div0,#Div0,#Div0
small,0,0,8,0,8,#Div0,#Div0,#Div0
Socialist,0,0,2,0,2,#Div0,#Div0,#Div0
broad-based,0,0,2,0,2,#Div0,#Div0,#Div0
subject,0,0,2,0,2,#Div0,#Div0,#Div0
much,0,0,8,0,8,#Div0,#Div0,#Div0
supply,0,0,3,0,3,#Div0,#Div0,#Div0
slowed,0,0,2,0,2,#Div0,#Div0,#Div0
Let,0,0,6,0,6,#Div0,#Div0,#Div0
collateral,0,0,2,0,2,#Div0,#Div0,#Div0
nibbled,0,0,1,0,1,#Div0,#Div0,#Div0
even,0,0,1,0,1,#Div0,#Div0,#Div0
while,0,0,1,0,1,#Div0,#Div0,#Div0
wave,0,0,4,0,4,#Div0,#Div0,#Div0
jump,0,0,1,0,1,#Div0,#Div0,#Div0
tortuous,0,0,2,0,2,#Div0,#Div0,#Div0
manipulate,0,0,1,1,2,#Div0,0.0,#Div0
steals,0,0,0,1,1,#Div0,0.0,#Div0
protects,0,0,0,3,3,#Div0,0.0,#Div0
include,0,0,21,0,21,#Div0,#Div0,#Div0
favor,0,0,4,0,4,#Div0,#Div0,#Div0
truer,0,0,1,0,1,#Div0,#Div0,#Div0
less,0,0,1,0,1,#Div0,#Div0,#Div0
reveal,0,0,7,0,7,#Div0,#Div0,#Div0
religious,0,0,1,0,1,#Div0,#Div0,#Div0
Latin,0,0,2,0,2,#Div0,#Div0,#Div0
define,0,0,4,0,4,#Div0,#Div0,#Div0
high-handed,0,0,1,0,1,#Div0,#Div0,#Div0
matter,0,0,1,0,1,#Div0,#Div0,#Div0
coveted,0,0,1,0,1,#Div0,#Div0,#Div0
multiple,0,1,0,0,1,0.0,#Div0,#Div0
circumvent,0,0,1,0,1,#Div0,#Div0,#Div0
venous,0,0,1,0,1,#Div0,#Div0,#Div0
eradicate,0,0,2,5,7,#Div0,0.0,#Div0
harass,0,0,1,0,1,#Div0,#Div0,#Div0
pass,0,0,16,0,16,#Div0,#Div0,#Div0
care,0,0,6,0,6,#Div0,#Div0,#Div0
dismal,0,0,2,0,2,#Div0,#Div0,#Div0
protecting,0,0,0,3,3,#Div0,0.0,#Div0
Working,0,0,1,0,1,#Div0,#Div0,#Div0
whack,0,0,1,0,1,#Div0,#Div0,#Div0
logical,0,0,1,0,1,#Div0,#Div0,#Div0
third,0,0,1,0,1,#Div0,#Div0,#Div0
popular,0,0,7,0,7,#Div0,#Div0,#Div0
gives up,0,0,0,1,1,#Div0,0.0,#Div0
provide,0,0,23,1,24,#Div0,0.0,#Div0
accuse,0,0,10,0,10,#Div0,#Div0,#Div0
stretch,0,0,1,0,1,#Div0,#Div0,#Div0
Each-based,0,0,1,0,1,#Div0,#Div0,#Div0
anchor,0,0,1,0,1,#Div0,#Div0,#Div0
firearm,0,4,2,0,6,0.0,#Div0,#Div0
pretty,0,0,1,0,1,#Div0,#Div0,#Div0
sexual,0,0,1,0,1,#Div0,#Div0,#Div0
moderate-income,0,0,1,0,1,#Div0,#Div0,#Div0
Defend,0,0,0,1,1,#Div0,0.0,#Div0
expected,0,0,1,0,1,#Div0,#Div0,#Div0
stress,0,0,2,0,2,#Div0,#Div0,#Div0
Calling,0,0,1,0,1,#Div0,#Div0,#Div0
guard,0,0,1,1,2,#Div0,0.0,#Div0
–,0,0,2,0,2,#Div0,#Div0,#Div0
redeem,0,0,1,0,1,#Div0,#Div0,#Div0
taint,0,0,0,2,2,#Div0,0.0,#Div0
run,0,0,6,0,6,#Div0,#Div0,#Div0
hobble,0,0,1,0,1,#Div0,#Div0,#Div0
prey,0,0,2,0,2,#Div0,#Div0,#Div0
angry,0,0,3,0,3,#Div0,#Div0,#Div0
criticise,0,0,2,0,2,#Div0,#Div0,#Div0
frame,0,0,1,0,1,#Div0,#Div0,#Div0
conceive,0,0,1,0,1,#Div0,#Div0,#Div0
destructive,0,0,0,1,1,#Div0,0.0,#Div0
low-income,0,0,1,0,1,#Div0,#Div0,#Div0
ultimate,0,0,6,0,6,#Div0,#Div0,#Div0
surmount,0,0,1,0,1,#Div0,#Div0,#Div0
Excellent,0,0,1,0,1,#Div0,#Div0,#Div0
lift,0,0,3,0,3,#Div0,#Div0,#Div0
different,0,0,8,0,8,#Div0,#Div0,#Div0
operate,0,0,6,0,6,#Div0,#Div0,#Div0
Assuming,0,0,2,0,2,#Div0,#Div0,#Div0
serious,0,0,2,0,2,#Div0,#Div0,#Div0
Religious,0,0,1,0,1,#Div0,#Div0,#Div0
huge,0,0,11,0,11,#Div0,#Div0,#Div0
teach,0,0,4,0,4,#Div0,#Div0,#Div0
shoot,0,0,3,0,3,#Div0,#Div0,#Div0
prudent,0,0,1,0,1,#Div0,#Div0,#Div0
clue,0,0,1,0,1,#Div0,#Div0,#Div0
dangerous,0,0,4,4,8,#Div0,0.0,#Div0
American,0,0,29,0,29,#Div0,#Div0,#Div0
skew,0,0,1,0,1,#Div0,#Div0,#Div0
common,0,0,5,0,5,#Div0,#Div0,#Div0
participate,0,0,3,0,3,#Div0,#Div0,#Div0
James-type,0,0,1,0,1,#Div0,#Div0,#Div0
maximum,0,0,2,0,2,#Div0,#Div0,#Div0
invest,0,0,3,0,3,#Div0,#Div0,#Div0
mourn,0,0,1,0,1,#Div0,#Div0,#Div0
acquire,0,0,2,0,2,#Div0,#Div0,#Div0
win,0,0,19,5,24,#Div0,0.0,#Div0
big,0,0,16,0,16,#Div0,#Div0,#Div0
interventionist,0,0,1,0,1,#Div0,#Div0,#Div0
change,0,0,18,0,18,#Div0,#Div0,#Div0
fear,0,0,4,0,4,#Div0,#Div0,#Div0
punish,0,0,5,2,7,#Div0,0.0,#Div0
drain,0,3,0,0,3,0.0,#Div0,#Div0
uncertain,0,0,1,0,1,#Div0,#Div0,#Div0
inflated,0,0,1,0,1,#Div0,#Div0,#Div0
failed,0,0,2,0,2,#Div0,#Div0,#Div0
beautiful,0,0,1,0,1,#Div0,#Div0,#Div0
're,0,0,6,0,6,#Div0,#Div0,#Div0
safe,0,0,3,0,3,#Div0,#Div0,#Div0
nineteenth,0,0,4,0,4,#Div0,#Div0,#Div0
Wins,0,0,0,1,1,#Div0,0.0,#Div0
boiling,0,0,0,1,1,#Div0,0.0,#Div0
cause,0,0,13,0,13,#Div0,#Div0,#Div0
resume,0,0,1,0,1,#Div0,#Div0,#Div0
cite,0,0,3,0,3,#Div0,#Div0,#Div0
achievement,0,0,1,0,1,#Div0,#Div0,#Div0
nurture,0,0,2,0,2,#Div0,#Div0,#Div0
long,0,0,6,0,6,#Div0,#Div0,#Div0
Opposing,0,0,0,1,1,#Div0,0.0,#Div0
parental,0,0,2,0,2,#Div0,#Div0,#Div0
Uniform,0,0,1,0,1,#Div0,#Div0,#Div0
evaporates,0,0,0,1,1,#Div0,0.0,#Div0
taught,0,0,3,0,3,#Div0,#Div0,#Div0
vinous,0,0,1,0,1,#Div0,#Div0,#Div0
restrain,0,0,1,1,2,#Div0,0.0,#Div0
harness,0,0,1,0,1,#Div0,#Div0,#Div0
offer,0,0,11,0,11,#Div0,#Div0,#Div0
analyze,0,0,2,0,2,#Div0,#Div0,#Div0
coherent,0,0,1,0,1,#Div0,#Div0,#Div0
universal,0,0,1,0,1,#Div0,#Div0,#Div0
vocal,0,0,1,0,1,#Div0,#Div0,#Div0
red,0,0,7,0,7,#Div0,#Div0,#Div0
victory,0,0,0,4,4,#Div0,0.0,#Div0
military,0,0,8,0,8,#Div0,#Div0,#Div0
hard-earned,0,0,1,0,1,#Div0,#Div0,#Div0
limitless,0,0,1,0,1,#Div0,#Div0,#Div0
fiscal,0,0,5,0,5,#Div0,#Div0,#Div0
Life,0,0,1,0,1,#Div0,#Div0,#Div0
remove,0,0,4,0,4,#Div0,#Div0,#Div0
bottom,0,0,3,0,3,#Div0,#Div0,#Div0
examine,0,1,0,0,1,0.0,#Div0,#Div0
quick,0,0,2,0,2,#Div0,#Div0,#Div0
livefyre,0,0,1,0,1,#Div0,#Div0,#Div0
idiotic,0,0,3,0,3,#Div0,#Div0,#Div0
numbing,0,0,1,0,1,#Div0,#Div0,#Div0
abandon,0,0,1,0,1,#Div0,#Div0,#Div0
Warming,0,0,0,1,1,#Div0,0.0,#Div0
affirmative,0,0,2,0,2,#Div0,#Div0,#Div0
progressive,0,0,4,0,4,#Div0,#Div0,#Div0
anti-blockade,0,0,1,0,1,#Div0,#Div0,#Div0
stand,0,0,4,0,4,#Div0,#Div0,#Div0
introduce,0,0,6,0,6,#Div0,#Div0,#Div0
arise,0,0,1,0,1,#Div0,#Div0,#Div0
combined,0,0,1,0,1,#Div0,#Div0,#Div0
traffic,0,0,1,0,1,#Div0,#Div0,#Div0
murder,0,0,2,0,2,#Div0,#Div0,#Div0
wars,0,0,0,1,1,#Div0,0.0,#Div0
wield,0,0,1,0,1,#Div0,#Div0,#Div0
convict,0,0,1,0,1,#Div0,#Div0,#Div0
idolize,0,0,0,4,4,#Div0,0.0,#Div0
escape,0,2,0,0,2,0.0,#Div0,#Div0
rifle,0,1,0,0,1,0.0,#Div0,#Div0
enlighten,0,0,1,0,1,#Div0,#Div0,#Div0
fund,0,0,2,0,2,#Div0,#Div0,#Div0
inferior,0,0,3,0,3,#Div0,#Div0,#Div0
lie,0,1,1,0,2,0.0,#Div0,#Div0
Sound,0,0,1,0,1,#Div0,#Div0,#Div0
good,0,0,15,0,15,#Div0,#Div0,#Div0
Equatorial,0,0,1,0,1,#Div0,#Div0,#Div0
political,0,0,35,0,35,#Div0,#Div0,#Div0
abundant,0,0,1,0,1,#Div0,#Div0,#Div0
plausiblethen,0,0,1,0,1,#Div0,#Div0,#Div0
fuel,0,0,2,0,2,#Div0,#Div0,#Div0
Net,0,0,1,0,1,#Div0,#Div0,#Div0
illegal,0,0,5,0,5,#Div0,#Div0,#Div0
illuminate,0,0,4,0,4,#Div0,#Div0,#Div0
Recognised,0,0,1,0,1,#Div0,#Div0,#Div0
cut,0,0,5,0,5,#Div0,#Div0,#Div0
convenient,0,0,1,0,1,#Div0,#Div0,#Div0
anonymous,0,0,3,0,3,#Div0,#Div0,#Div0
Sure,0,0,2,0,2,#Div0,#Div0,#Div0
Minimum,0,0,1,0,1,#Div0,#Div0,#Div0
civilized,0,0,1,0,1,#Div0,#Div0,#Div0
watch,0,0,4,0,4,#Div0,#Div0,#Div0
imperial,0,0,5,0,5,#Div0,#Div0,#Div0
explain,0,0,2,0,2,#Div0,#Div0,#Div0
federal,0,0,18,0,18,#Div0,#Div0,#Div0
respond,0,0,1,0,1,#Div0,#Div0,#Div0
chief,0,0,5,0,5,#Div0,#Div0,#Div0
's,0,0,57,0,57,#Div0,#Div0,#Div0
official,0,0,1,0,1,#Div0,#Div0,#Div0
UK,0,0,2,0,2,#Div0,#Div0,#Div0
authoritarian,0,0,1,0,1,#Div0,#Div0,#Div0
billion-plus,0,0,1,0,1,#Div0,#Div0,#Div0
only,0,0,8,0,8,#Div0,#Div0,#Div0
suspect,0,0,2,0,2,#Div0,#Div0,#Div0
move,0,0,10,0,10,#Div0,#Div0,#Div0
delicate,0,1,0,0,1,0.0,#Div0,#Div0
Only,0,0,1,0,1,#Div0,#Div0,#Div0
plenary,0,0,1,0,1,#Div0,#Div0,#Div0
pretend,0,0,4,0,4,#Div0,#Div0,#Div0
defeated,0,0,0,1,1,#Div0,0.0,#Div0
elect,0,0,4,0,4,#Div0,#Div0,#Div0
